공간정보관리번호,X좌표최소값,Y좌표최소값,X좌표최대값,Y좌표최대값,시설코드,년도,시설유형,쉼터명칭,상세주소,면적,이용가능인원,난방기보유(열풍기),난방기보유(히터),난방기보유(난로),난방기보유(라디에이터),점검사항(냉방기기구비),점검사항(휴식공간),점검사항(야간개방),점검사항(적정온도),점검사항(전기료지원),점검사항(간판부착),점검사항(홍보물비치),점검사항(숙박가능),점검사항(휴일개방),사용여부,한파쉼터운영시작일,한파쉼터운영종료일,한파쉼터평일시작시간,한파쉼터평일종료시간,한파쉼터주말시작시간,한파쉼터주말종료시간
5953,19264413,55406655,19264413,55406655,11380055,2023,5,응암노인복지관,서울특별시 은평구 응암로21가길 5-1,100,15,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,0,0
5954,19299866,55406624,19299866,55406624,1138000149,2023,1,충암경로당,서울특별시 은평구 가좌로7길 9-15,280.3,30,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5955,19281377,55640186,19281377,55640186,1138000181,2023,1,어울누리 해솔경로당,서울특별시 은평구 역말로 83-11,140,30,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5956,19222447,55515884,19222447,55515884,1138000184,2023,1,신흥경로당,서울특별시 은평구 증산로21길 25,85,20,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5957,19220675,55536284,19220675,55536284,1138000182,2023,3,신사제1동주민센터,서울특별시 은평구 은평로2길 2,66,20,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5958,19254803,55474814,19254803,55474814,1138000175,2023,3,응암제3동주민센터,서울특별시 은평구 불광천길 410-17,470,30,0,4,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5959,19175150,55572534,19175150,55572534,1138000183,2023,1,신사1동경로당,서울특별시 은평구 갈현로3나길 6,192,10,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5960,19167207,55471608,19167207,55471608,1138000187,2023,1,장수경로당,서울특별시 은평구 은평터널로 143-5,145,10,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5961,19251535,55609437,19251535,55609437,1138000178,2023,3,역촌동주민센터,서울특별시 은평구 연서로 59,66,20,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5962,19193163,55498864,19193163,55498864,1138000186,2023,1,신사제2경로당,서울특별시 은평구 은평터널로 178-1,264,20,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5963,19190998,55451918,19190998,55451918,1138000185,2023,3,신사제2동주민센터,서울특별시 은평구 증산로15길 47,236,20,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5964,19187578,55404063,19187578,55404063,1138000190,2023,1,증산할머니경로당,서울특별시 은평구 증산로9길 25,48,10,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5965,19191715,55453748,19191715,55453748,11380067,2023,5,신사노인복지관,서울특별시 은평구 증산로15길 47,120,10,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,0,0
5966,19560603,55088981,19560603,55088981,11410089,2023,1,동심경로당,서울특별시 서대문구 신촌로27길 21,38,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5967,19668357,55204372,19668357,55204372,11410002,2023,1,천연동 분회경로당,서울특별시 서대문구 독립문로 50,379,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5968,19468680,56150420,19468680,56150420,1138000196,2023,1,여기소 경로당,서울특별시 은평구 의상봉길 8,201,20,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5969,19083500,55360005,19083500,55360005,1138000191,2023,3,수색동주민센터,서울특별시 은평구 은평터널로 28,66,20,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5970,19203550,55398387,19203550,55398387,1138000189,2023,1,증산제2경로당,서울특별시 은평구 증산로9길 6-17,147,15,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5971,19179112,55387165,19179112,55387165,1138000188,2023,3,증산동주민센터,서울특별시 은평구 증산서길 89,143,30,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5972,18981350,55448120,18981350,55448120,1138000193,2023,1,구룡경로당,서울특별시 은평구 수색로 388-7,74,20,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5973,19302908,55949192,19302908,55949192,1138000195,2023,3,진관동주민센터,서울특별시 은평구 진관2로 31,189,30,0,4,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20230103,20230315,900,1800,0,0
5974,19382961,55916198,19382961,55916198,11380110,2023,5,은평노인종합복지관,서울특별시 은평구 연서로 415,90,10,0,1,0,0,Y,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,0,0
5975,19621336,55111849,19621336,55111849,11410014,2023,1,북아현동경로당,"서울특별시 서대문구  북아현로  24 , 북아현동주민센터 (북아현동)",96,100,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5976,19028381,55403390,19028381,55403390,1138000192,2023,1,물빛경로당,서울특별시 은평구 수색로22가길 6-8,100,30,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5977,19701720,55145640,19701720,55145640,11410021,2023,1,미근경로당(구 충정로동분회),"서울특별시 서대문구  충정로6길  27 , 충정로동 분회경로당 (미근동)",125,20,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5978,19110566,55394286,19110566,55394286,1138000194,2023,1,상동경로당,서울특별시 은평구 은평터널로 48,173,30,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20230103,20230315,1300,1700,0,0
5979,19505520,55091080,19505520,55091080,11410027,2023,1,대신경로당,서울특별시 서대문구  이화여대1안길  20   (대현동),299,50,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5980,19523975,55215214,19523975,55215214,11410028,2023,1,신촌경로당,서울특별시 서대문구 봉원사길 52,32.4,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5981,19616080,55158400,19616080,55158400,11410022,2023,1,능안경로당,"서울특별시 서대문구  북아현로18길  47 , 북아현3동 경로당 (북아현동)",199,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5982,19564232,55369331,19564232,55369331,11410056,2023,1,인왕경로당,서울특별시 서대문구 통일로26길 12-5,56,30,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5983,19431451,55198702,19431451,55198702,11410037,2023,1,연산경로당,"서울특별시 서대문구  연희로18안길  34-3, 연희3동노인정 (연희동)",123,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5984,19555690,55490664,19555690,55490664,11410064,2023,1,홍제3동분회경로당,서울특별시 서대문구 세검정로4길 32,205,15,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5985,19324147,55252828,19324147,55252828,11410035,2023,1,연서경로당,"서울특별시 서대문구  홍제천로2길  111 , 연희1동 노인여가복지시설 (연희동)",957,50,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5986,19519253,55466601,19519253,55466601,11410075,2023,1,은빛홍삼경로당,서울특별시 서대문구 세무서7길 21-4,100,25,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,1000,1700
5987,19410437,55099081,19410437,55099081,11410029,2023,1,창천경로당,서울특별시 서대문구 신촌로11길 35-4,323,60,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5988,19383176,55295030,19383176,55295030,11410036,2023,1,홍연경로당,서울특별시 서대문구  홍연길  70   (연희동),152,60,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5989,19518326,55403267,19518326,55403267,11410046,2023,1,홍제1동 분회경로당,서울특별시 서대문구 모래내로 459-6,115,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5990,19533857,55425362,19533857,55425362,11410144,2023,1,느티나무경로당,서울특별시 서대문구 통일로36다길 2,97,25,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5991,19592819,55456334,19592819,55456334,11410071,2023,1,개미마을경로당,서울특별시 서대문구 세검정로4길 129-16,40,20,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5992,19526452,55508941,19526452,55508941,11410078,2023,1,홍은1동분회경로당,서울특별시 서대문구 세검정로1길 116,1696,60,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,1000,1700
5993,19445480,55414208,19445480,55414208,11410049,2023,1,초원경로당,서울특별시 서대문구 홍제내2길 56,211,60,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5994,19542655,55565115,19542655,55565115,11410079,2023,1,포방터경로당,서울특별시 서대문구 홍은중앙로9길 21,927,112,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,1000,1700
5995,19328758,55364091,19328758,55364091,1141000145,2023,1,백련경로당,서울특별시 서대문구 명지대길 50,90,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5996,19557698,55613430,19557698,55613430,11410080,2023,1,우정경로당,서울특별시 서대문구 홍은중앙로 164,265,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5997,19486813,55504602,19486813,55504602,11410085,2023,1,아름다운홍일경로당,서울특별시 서대문구 통일로48가길 37,39,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
5998,19655036,55045523,19655036,55045523,1144000092,2023,1,아현1동경로당,서울특별시 마포구 환일길 52-1,252,60,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
5999,19264258,55222375,19264258,55222375,11410099,2023,1,남가좌1동분회경로당,서울특별시 서대문구 모래내로13길 13,178,25,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6000,19289924,55327958,19289924,55327958,11410106,2023,1,남이마을경로당,서울특별시 서대문구 증가로12길 17,83,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6001,19238185,55391290,19238185,55391290,11410128,2023,1,북가좌휴먼타운경로당,서울특별시 서대문구 증가로30길 45-9,85.5,46,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6002,19412997,55470334,19412997,55470334,11410091,2023,1,논골문화원,"서울특별시 서대문구  연희로41나길  1 , 답동노인정 (홍은동)",119,70,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,1000,1700
6003,19359029,55308285,19359029,55308285,11410098,2023,1,홍남경로당,서울특별시 서대문구 증가로4길 38-9,100,25,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6004,19651112,55000229,19651112,55000229,1144000109,2023,1,연봉경로당,서울특별시 마포구 만리재로 106,135,40,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20211115,20230315,900,1800,900,1800
6005,19274818,55352020,19274818,55352020,11410136,2023,1,은가경로당,서울특별시 서대문구 증가로20길 43,267,39,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6006,19316026,55297786,19316026,55297786,11410107,2023,1,남가좌2동분회경로당,서울특별시 서대문구 가재울로8길 27-14,103,40,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6007,19444472,55520487,19444472,55520487,11410090,2023,1,상지경로당,서울특별시 서대문구  통일로  555   (홍은동),222,53,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,1000,1700
6008,19398673,55412745,19398673,55412745,11410093,2023,1,정원단지경로당,"서울특별시 서대문구  연희로39나길  8 , 정원단지경로당 (홍은동)",146,50,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6009,19309241,55362344,19309241,55362344,11410112,2023,1,삼오경로당,서울특별시 서대문구 명지대3길 36-4,134,50,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6010,19189416,55339186,19189416,55339186,11410129,2023,1,신가경로당,서울특별시 서대문구 거북골로22길 29-43,83,42,0,1,0,0,N,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,1000,1700,,
6011,19650943,55000235,19650943,55000235,1144000094,2023,1,큰덕경로당,서울특별시 마포구 만리재로 106,98,40,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20211115,20230315,900,1800,900,1800
6012,19541419,54870621,19541419,54870621,1144000095,2023,1,삼개경로당,서울특별시 마포구 삼개로5길 20,68,28,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20211115,20230315,900,1800,900,1800
6013,19493305,54970018,19493305,54970018,1144000096,2023,1,대경경로당,서울특별시 마포구 백범로18길 26,79,23,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6014,19130149,55173399,19130149,55173399,1144000107,2023,1,백합경로당,서울특별시 마포구 월드컵로 205,122,20,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6015,19213061,55147372,19213061,55147372,1144000105,2023,1,성산1동제1경로당,서울특별시 마포구 월드컵북로15안길 26,110,40,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6016,19323259,55159363,19323259,55159363,1144000104,2023,1,연남경로당,서울특별시 마포구 동교로41길 36,91.77,22,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6017,19057321,55306940,19057321,55306940,1144000108,2023,1,상암경로문화센터,서울특별시 마포구 월드컵북로50길 7-5,317,79,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6018,19127782,55118281,19127782,55118281,1144000103,2023,1,망원2동제1경로당,서울특별시 마포구 월드컵로31길 69,75,50,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6019,19411819,54997165,19411819,54997165,1144000098,2023,1,수복경로당,서울특별시 마포구 창전로2길 39-3,116,40,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6020,18870774,54731198,18870774,54731198,11470191,2023,1,오목(구립)경로당,서울특별시 양천구 오목로 313,153.2,20,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6021,19241911,55141631,19241911,55141631,1144000106,2023,1,무리울경로당,서울특별시 마포구 월드컵북로 99,175,40,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6022,19225835,54969406,19225835,54969406,1144000110,2023,1,양화진경로당,서울특별시 마포구 양화진길 43,128,35,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6023,19514857,54986624,19514857,54986624,1144000097,2023,1,염리동1경로당,서울특별시 마포구 숭문길 35,90,43,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6024,19383282,54996648,19383282,54996648,1144000099,2023,1,창전경로당,서울특별시 마포구 서강로1길 30,180.04,51,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6025,19382543,55075319,19382543,55075319,1144000100,2023,1,세교경로당,서울특별시 마포구 와우산로37길 16,94,23,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6026,19158891,55045519,19158891,55045519,1144000102,2023,1,송백경로당,서울특별시 마포구 망원로2길 103,1642.4,20,0,1,0,0,Y,Y,N,Y,Y,Y,Y,N,N,Y,20221115,20230315,900,1800,900,1800
6027,18861051,54788044,18861051,54788044,11470002,2023,3,목1동주민센터,서울특별시 양천구 목동서로 192,230,50,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6028,18874907,54721846,18874907,54721846,11470190,2023,1,청목(목1동 구립)경로당,서울특별시 양천구 오목로 320-1,116.9,29,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6029,18866172,54963231,18866172,54963231,11470015,2023,3,목2동주민센터,서울특별시 양천구 목동중앙본로 120,600,100,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6030,18852029,54892911,18852029,54892911,11470017,2023,1,새말(구립)경로당,서울특별시 양천구 목동중앙본로2길 13-11,132.82,45,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6031,18802280,54881080,18802280,54881080,11470037,2023,1,청산(구립)경로당,서울특별시 양천구 목동중앙남로3가길 68,94.68,24,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6032,18800400,54915960,18800400,54915960,11470032,2023,1,나말(구립)경로당,서울특별시 양천구 목동중앙남로 97,94.68,25,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6033,18937430,54964144,18937430,54964144,11470016,2023,1,용왕(구립 2동)경로당,서울특별시 양천구 목동중앙북로24길 1-31,94.68,35,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6034,18811293,54997797,18811293,54997797,11470030,2023,1,한두(구립)경로당,서울특별시 양천구 목동중앙북로7가길 37,106.3,30,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6035,18872927,54931706,18872927,54931706,11470019,2023,1,월촌(구립)경로당,서울특별시 양천구 목동중앙본로28길 37,68.12,30,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6036,18799449,54946343,18799449,54946343,11470028,2023,3,목3동주민센터,서울특별시 양천구 목동중앙남로16마길 21,64,20,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6037,18836360,54860520,18836360,54860520,11470038,2023,1,정목(구립)경로당,서울특별시 양천구 목동중앙남로4길 20,94.68,23,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6038,18818280,54802280,18818280,54802280,11470036,2023,1,마장(목4동구립)경로당,서울특별시 양천구 목동중앙서로8길 23,143.22,36,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6039,18806480,54954400,18806480,54954400,11470031,2023,1,백석(구립)경로당,서울특별시 양천구 목동중앙북로8길 76,102.42,30,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6040,18883041,54947583,18883041,54947583,11470018,2023,1,양화(구립)경로당,서울특별시 양천구 목동중앙북로16길 34-4,93.15,23,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6041,18844560,54855920,18844560,54855920,11470042,2023,5,목동실버복지문화센터,서울특별시 양천구 목동중앙로3길 21,82.5,20,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6042,18836537,54810822,18836537,54810822,11470035,2023,3,목4동주민센터,서울특별시 양천구 목동중앙로 23,737,63,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6043,18508920,54814280,18508920,54814280,11470053,2023,3,신월1동주민센터,서울특별시 양천구 곰달래로1길 38,241,60,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6044,18508920,54814280,18508920,54814280,11470054,2023,1,신대(구립)경로당,서울특별시 양천구 곰달래로1길 37,177.66,44,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6045,18954649,54863754,18954649,54863754,11470044,2023,3,목5동주민센터,서울특별시 양천구 목동서로 41,310,50,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6046,18586465,54725122,18586465,54725122,11470077,2023,3,신월4동주민센터,서울특별시 양천구 오목로5길 34,888,100,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6047,18466394,54831642,18466394,54831642,11470188,2023,5,서서울어르신복지관,서울특별시 양천구 가로공원로60가길 16,4.16,30,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6048,18626157,54728750,18626157,54728750,11470057,2023,3,신월2동주민센터,서울특별시 양천구 중앙로53길 47,544,100,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6049,18539450,54768952,18539450,54768952,11470056,2023,1,곰달래(구립)경로당,서울특별시 양천구 남부순환로63길 16-4,50,12,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6050,18629960,54696560,18629960,54696560,11470060,2023,1,중앙(구립)경로당,서울특별시 양천구 오목로 64-27,120,50,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6052,18651341,54673808,18651341,54673808,11470189,2023,5,밝은내어르신복지센터,서울특별시 양천구 신월로24길 19,766,30,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6053,18489141,54825086,18489141,54825086,11470069,2023,3,신월3동주민센터,서울특별시 양천구 남부순환로54길 5,308,20,0,1,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6054,18549000,54805440,18549000,54805440,11470055,2023,1,월성(구립)경로당,서울특별시 양천구 곰달래로11길 24,98.6,24,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6055,18461960,54838960,18461960,54838960,11470070,2023,1,경복(구립)경로당,서울특별시 양천구 가로공원로56길 30,98.6,60,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6056,18499200,54798760,18499200,54798760,11470071,2023,1,신남(구립)경로당,서울특별시 양천구 남부순환로56가길 13,223.23,47,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6057,18478605,54829106,18478605,54829106,11470074,2023,1,신원경로당(구립),서울특별시 양천구 남부순환로46길 12,100,54,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6058,18629040,54743360,18629040,54743360,11470058,2023,1,신곡(구립)경로당,서울특별시 양천구 오목로13길 38,85.74,40,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6059,18586640,54658000,18586640,54658000,11470079,2023,1,자양(구립)경로당,서울특별시 양천구 신월로11길 13,98.6,36,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
6060,18597800,54689560,18597800,54689560,11470080,2023,1,밝은빛(구립)경로당,서울특별시 양천구 오목로 28-9,163.63,33,1,0,0,0,N,Y,N,Y,N,Y,Y,N,N,Y,20221115,20230315,900,1800,,
