연도,변동사유발생연월일,판매업종류,구분,업체명,소재지
2020,2020-10-30,주유소,휴업,신남직영주유소,경기도 화성시 남양로581 (남양읍)
2020,2020-11-02,주유소,휴업,원동주유소,경상북도 포항시 남구 원동로87 (오천읍)
2020,2020-11-02,주유소,휴업,정품주유소,경상북도 고령군 개경포로972 (개진면)
2020,2020-11-02,주유소,휴업,신창주유소,충청남도 아산시 온천대로725 (신창면)
2020,2020-11-02,주유소,휴업,성환농협남부주유소,충청남도 천안시 서북구 성환중앙로8 (성환읍)
2020,2020-11-03,주유소,신규등록,지에스칼텍스㈜ 고덕국제도시주유소,경기도 평택시 고덕면 고덕국제2로 54 (여염리4311-1)
2020,2020-11-03,주유소,신규등록,호법주유소,경기도 이천시 중부대로769 (호법면)
2020,2020-11-03,주유소,휴업,삼정주유소,경기도 부천시 중동로447 (삼정동)
2020,2020-11-03,주유소,폐업,논현동주유소,서울특별시 강남구 학동로229 (논현동)
2020,2020-11-04,주유소,신규등록,유원주유소,충남 태안군 근흥면 근흥로 1043
2020,2020-11-04,주유소,휴업,에스씨(주)역전주유소,서울특별시 중구 퇴계로15 (남대문로5가)
2020,2020-11-04,주유소,폐업,상남삼거리주유소,강원도 인제군 아홉사리로3039 (상남면)
2020,2020-11-04,주유소,폐업,장신주유소,충청북도 보은군 보청대로1963 (보은읍)
2020,2020-11-05,주유소,폐업,장미주유소,경상북도 김천시 영남대로1634 (평화동)
2020,2020-11-06,주유소,등록취소,새희망주유소,충청남도 보령시 충서로1800 (남포면)
2020,2020-11-06,주유소,휴업,오남주유소,경기도 양주시 권율로1072 (백석읍)
2020,2020-11-09,주유소,휴업,만포주유소,대구광역시 수성구 희망로211 (황금동)
2020,2020-11-09,주유소,휴업,문방스타주유소,충청남도 아산시 아산만로1504 (인주면)
2020,2020-11-09,주유소,휴업,복주유소,전라북도 전주시 완산구 구이로2089 (평화동2가)
2020,2020-11-09,주유소,폐업,논현동주유소,서울특별시 강남구 학동로229 (논현동)
2020,2020-11-09,주유소,폐업,진보현대주유소,경상북도 청송군 경동로3866 (진보면)
2020,2020-11-10,주유소,휴업,덕치주유소,전라북도 임실군 인덕로1373 (덕치면)
2020,2020-11-10,주유소,신규등록,문막농협 공단 클린주유소,강원도 원주시 문막읍 반계리 2262-1
2020,2020-11-10,주유소,휴업,㈜정수에너지개발,서울특별시 영등포구 가마산로414 (신길동)
2020,2020-11-11,주유소,휴업,강변주유소,충청남도 공주시 창벽로450-3 (상왕동)
2020,2020-11-11,주유소,폐업,대륙주유소,충청남도 논산시 동안로934 (연무읍)
2020,2020-11-11,주유소,폐업,성훈주유소,경상남도 진주시 남강로1057 (상평동)
2020,2020-11-12,주유소,휴업,(주)삼표에너지 신성주유소,경기도 평택시 서동대로2796 (고덕면)
2020,2020-11-13,주유소,폐업,화엄주유소,전라남도 구례군 화엄사로270 (마산면)
2020,2020-11-13,주유소,등록취소,풍세주유소,천안시 동남구 풍세면 풍세로 251
2020,2020-11-13,주유소,휴업,보라주유소,서울특별시 영등포구 영등포로399 (신길동)
2020,2020-11-13,주유소,등록취소,상명주유소,충청남도 천안시 동남구 신사대화로391 (성남면)
2020,2020-11-13,주유소,휴업,세지예향주유소,전라남도 나주시 예향로3014 (세지면)
2020,2020-11-13,주유소,폐업,으뜸주유소(삼부에너지),대전광역시 대덕구 한밭대로1152 (중리동)
2020,2020-11-16,주유소,폐업,(주)위드데이터,대구광역시 수성구 들안로375 (수성동4가)
2020,2020-11-17,주유소,폐업,송산주유소,경상북도 포항시 남구 포스코대로370 (대도동)
2020,2020-11-18,주유소,폐업,한양주유소,광주광역시 광산구 송도로243 (송정동)
2020,2020-11-18,주유소,폐업,청천주유소,인천광역시 부평구 마장로415 (청천동)
2020,2020-11-18,주유소,폐업,일산주유소,강원도 원주시 천사로181 (일산동)
2020,2020-11-18,주유소,휴업,성신주유소,전라북도 부안군 간재로444 (계화면)
2020,2020-11-19,주유소,휴업,지에스칼텍스(주)직영 태화점,울산광역시 북구 염포로278 (효문동)
2020,2020-11-20,주유소,휴업,안현주유소,경상북도 경주시 안현로1273 (안강읍)
2020,2020-11-20,주유소,휴업,대현주유소,충청남도 천안시 동남구 충절로704 (목천읍)
2020,2020-11-23,주유소,휴업,시청주유소,경상북도 경산시 남매로185 (중방동)
2020,2020-11-24,주유소,폐업,원산주유소,경기도 김포시 하성로301 (하성면)
2020,2020-11-24,주유소,폐업,덕성에너지(주)추부주유소,충청남도 금산군 금산로2441 (추부면)
2020,2020-11-24,주유소,휴업,송남주유소,충청남도 아산시 외암로641 (송악면)
2020,2020-11-26,주유소,휴업,주식회사 금성에너지 대박주유소,경상남도 함안군 함마대로1834 (산인면)
2020,2020-11-26,주유소,폐업,흥구포항제2주유소,경상북도 포항시 남구 희망대로803 (대도동)
2020,2020-11-26,주유소,휴업,현대오일뱅크(주)직영유통단지주유소,대구광역시 북구 검단로93 (산격동)
2020,2020-11-26,주유소,휴업,에쓰-오일(주) 구도일주유소 성남,경기도 성남시 중원구 갈마치로233 (상대원동)
2020,2020-11-26,주유소,폐업,행복나눔주유소,광주광역시 광산구 용아로432 (흑석동)
2020,2020-11-26,주유소,휴업,상원주유소,강원도 화천군 다파로821 (상서면)
2020,2020-11-27,주유소,휴업,미원I주유소,전라북도 군산시 공항로218 (산북동)
2020,2020-11-30,주유소,신규등록,SK에너지(주) 내각주유소,경기도 남양주시 진접읍 금강로1190번길 23
2020,2020-11-30,주유소,폐업,목인주유소,광주광역시 남구 회재로1252 (주월동)
2020,2020-11-30,주유소,휴업,세종주유소,충청북도 청주시 서원구 사운로180번길32 (사직동)
2020,2020-11-30,주유소,휴업,용천주유소,경기도 양평군 마유산로454 (옥천면)
2020,2020-12-01,주유소,폐업,송학주유소,광주광역시 광산구 노안삼도로 873 (송학동)
2020,2020-12-01,주유소,휴업,청룡주유소,경상북도 군위군 경북대로4225 (군위읍)
2020,2020-12-01,주유소,휴업,경남주유소,경상남도 창녕군 갈전길18 (창녕읍)
2020,2020-12-02,주유소,폐업,광득에너지(주) 낙동대로주유소,부산광역시 사상구 낙동대로1048번길7 (감전동)
2020,2020-12-02,주유소,폐업,대합주유소,경상남도 창녕군 창한로99 (대합면)
2020,2020-12-02,주유소,휴업,신정제2주유소,충청북도 증평군 초평로1742 (증평읍)
2020,2020-12-02,주유소,휴업,상원주유소,강원도 화천군 다파로821 (상서면)
2020,2020-12-03,주유소,휴업,옥산주유소,경상남도 창녕군 이방대합로945 (대합면)
2020,2020-12-03,주유소,휴업,현대오일뱅크㈜직영 인계현대셀프주유소,경기도 수원시 팔달구 경수대로571 (인계동)
2020,2020-12-03,주유소,휴업,새금호주유소,경상북도 군위군 경북대로3092 (군위읍)
2020,2020-12-03,주유소,휴업,북천주유소,경상남도 하동군 옥단로9 (북천면)
2020,2020-12-04,주유소,신규등록,농민주유소,경상북도 상주시 영남제일로2176 (남장동)
2020,2020-12-04,주유소,폐업,원창재단 화동주유소,전라북도 익산시 무왕로822 (신동)
2020,2020-12-07,주유소,휴업,태평양주유소,울산광역시 북구 산업로1707 (중산동)
2020,2020-12-07,주유소,폐업,연화주유소,충청남도 부여군 삼충로780 (부여읍)
2020,2020-12-08,주유소,휴업,지연주유소,경상북도 경주시 안현로2197 (안강읍)
2020,2020-12-09,주유소,휴업,한결주유소 성사점,경기도 고양시 덕양구 호국로730 (성사동)
2020,2020-12-09,주유소,휴업,(주)대지산주유소,경기도 용인시 수지구 대지로92 (죽전동)
2020,2020-12-09,주유소,신규등록,울주(함양방향) 주유소,울산광역시 울주군 삼동면 보은리 산193-1번지 일원
2020,2020-12-09,주유소,신규등록,울주(울산방향) 주유소,울산광역시 울주군 삼동면 보은리 산213-15번지 외 10필지
2020,2020-12-09,주유소,휴업,구봉주유소,충청남도 청양군 대청로737 (화성면)
2020,2020-12-10,주유소,휴업,무성주유소,경상북도 군위군 경북대로3169 (군위읍)
2020,2020-12-10,주유소,폐업,한빛주유소,경상남도 진주시 진산로441 (장재동)
2020,2020-12-11,주유소,휴업,신직산주유소,충청남도 천안시 서북구 송기길90 (직산읍)
2020,2020-12-11,주유소,폐업,우리오일주유소,부산광역시 동래구 반송로350 (명장동)
2020,2020-12-14,주유소,신규등록,아산옥정주유소,충청남도 아산시 아산로146 (온천동)
2020,2020-12-14,주유소,휴업,양주통일주유소,경기도 양주시 평화로1803 (회정동)
2020,2020-12-15,주유소,휴업,부강제일주유소,세종특별자치시 청연로137 (부강면)
2020,2020-12-15,주유소,휴업,(주)동강상사 소나무주유소,세종특별자치시 세종로3907 (전의면)
2020,2020-12-15,주유소,휴업,주촌IC주유소,경상남도 김해시 서부로1598 (주촌면)
2020,2020-12-15,주유소,휴업,청천주유소,경상북도 경산시 대경로77 (하양읍)
2020,2020-12-15,주유소,휴업,(주)두한 동안성주유소,경기도 안성시 서동대로6034 (삼죽면)
2020,2020-12-16,주유소,신규등록,문막농협 공단 클린주유소,강원도 원주시 문막읍 반계리 2262-1
2020,2020-12-16,주유소,폐업,(주)케이씨직영 경창주유소,경상남도 창원시 성산구 창원대로872 (가음정동)
2020,2020-12-16,주유소,휴업,지에스칼텍스(주)야구장주유소,경상남도 창원시 마산합포구 용마로62 (산호동)
2020,2020-12-17,주유소,휴업,삼융주유소,서울특별시 은평구 수색로299 (수색동)
2020,2020-12-17,주유소,휴업,신우주유소,충청북도 청주시 서원구 청남로1465 (남이면)
2020,2020-12-17,주유소,휴업,현대오일뱅크(주)직영영월현대주유소,강원도 영월군 서강로628 (한반도면)
2020,2020-12-17,주유소,폐업,흥업주유소,강원도 원주시 사제로307 (흥업면)
2020,2020-12-18,주유소,휴업,주식회사 금성에너지 대박주유소,경상남도 함안군 함마대로1834 (산인면)
2020,2020-12-18,주유소,휴업,소원주유소,충청남도 태안군 서해로678 (소원면)
2020,2020-12-18,주유소,폐업,서부주유소,전라남도 무안군 망운로190 (현경면)
2020,2020-12-18,주유소,휴업,대경주유소,광주광역시 북구 북문대로257 (동림동)
2020,2020-12-18,주유소,휴업,오성주유소,강원도 영월군 주천로84번길30 (주천면)
2020,2020-12-21,주유소,휴업,경원주유소,경기도 광명시 광명로136 (가학동)
2020,2020-12-22,주유소,휴업,서강주유소,서울특별시 마포구 독막로134 (창전동)
2020,2020-12-22,주유소,휴업,용전주유소,강원도 평창군 경강로1930 (용평면)
2020,2020-12-22,주유소,폐업,(주)오렌지주유소,전라남도 나주시 영산로4346 (문평면)
2020,2020-12-22,주유소,폐업,성삼주유소,경상북도 김천시 환경로89 (신음동)
2020,2020-12-22,주유소,휴업,경남주유소(진주),경상남도 진주시 진산로349 (장재동)
2020,2020-12-23,주유소,휴업,광신석유(주) 가야대로주유소,부산광역시 사상구 가야대로395 (주례동)
2020,2020-12-23,주유소,휴업,광신석유(주) 학장주유소,부산광역시 사상구 학장로273 (학장동)
2020,2020-12-23,주유소,휴업,태양주유소,경상남도 창원시 마산회원구 삼호로159 (양덕동)
2020,2020-12-23,주유소,휴업,광신석유(주)직영 교대주유소,부산광역시 동래구 여고로131 (사직동)
2020,2020-12-24,주유소,휴업,상무대주유소,전라남도 장성군 영장로2051 (삼서면)
2020,2020-12-24,주유소,휴업,청진주유소,충청북도 옥천군 남부로2039 (청산면)
2020,2020-12-27,주유소,휴업,창녕점주유소,경상남도 창녕군 창녕대로150 (창녕읍)
2020,2020-12-28,주유소,폐업,화원주유소,대구광역시 달성군 성화로2 (화원읍)
2020,2020-12-28,주유소,휴업,㈜금복에너지,경상북도 포항시 남구 동해안로5794 (일월동)
2020,2020-12-28,주유소,휴업,MS주유소,경기도 김포시 월하로209 (월곶면)
2020,2020-12-28,주유소,휴업,대현주유소,충청남도 천안시 동남구 충절로704 (목천읍)
2020,2020-12-28,주유소,휴업,고향주유소,전라북도 완주군 하이1길1 (용진읍)
2020,2020-12-28,주유소,휴업,대건주유소,경상북도 구미시 선상동로354 (선산읍)
2020,2020-12-28,주유소,휴업,삼거리주유소,경상북도 안동시 경북대로7358 (일직면)
2020,2020-12-28,주유소,휴업,상주고속주유소,경상북도 상주시 경상대로2771 (신봉동)
2020,2020-12-29,주유소,휴업,현대주유소,경상북도 포항시 북구 용당로161 (덕산동)
2020,2020-12-29,주유소,휴업,진웅주유소,경상남도 창원시 진해구 웅천로156 (북부동)
2020,2020-12-29,주유소,휴업,수산주유소,강원도 홍천군 한서로754 (서면)
2020,2020-12-29,주유소,폐업,동남주유소,인천광역시 남동구 담방로64 (만수동)
2020,2020-12-29,주유소,휴업,Art shop 가좌IC주유소,인천광역시 서구 백범로706 (가좌동)
2020,2020-12-29,주유소,휴업,솔밭주유소,경상남도 함양군 거함대로1133 (수동면)
2020,2020-12-29,주유소,휴업,㈜대원 노안제일주유소,전라남도 나주시 건재로683 (노안면)
2020,2020-12-29,주유소,휴업,광신석유(주) 산호주유소,경상남도 창원시 마산합포구 합포로191 (산호동)
2020,2020-12-30,주유소,폐업,지동주유소,충청북도 청주시 흥덕구 직지대로126-1 (지동동)
2020,2020-12-30,주유소,휴업,내원사주유소,경상남도 양산시 용연로101 (하북면)
2020,2020-12-30,주유소,휴업,운암지주유소,대구광역시 북구 구암로232 (구암동)
2020,2020-12-30,주유소,휴업,광신석유(주) 다대로주유소,부산광역시 사하구 을숙도대로712 (장림동)
2020,2020-12-30,주유소,휴업,광신석유(주) 장림주유소,부산광역시 사하구 다대로335 (장림동)
2020,2020-12-30,주유소,휴업,수동매일주유소,경상남도 함양군 거함대로526 (수동면)
2020,2020-12-30,주유소,휴업,현대오일뱅크㈜직영 계룡대자가셀프주유소,충청남도 계룡시 계룡대로663 (신도안면)
2020,2020-12-30,주유소,휴업,상공주유소,광주광역시 서구 대남대로472번길4 (농성동)
2020,2020-12-30,주유소,휴업,SK에너지(주) 황금주유소,충청북도 청주시 청원구 공항로222 (주중동)
2020,2020-12-30,주유소,폐업,챔피언주유소,대구광역시 북구 신천동로1000 (산격동)
2020,2020-12-30,주유소,등록취소,매화산주유소,강원도 횡성군 우천면 전재로 281
2020,2020-12-31,주유소,폐업,단암주유소,충청북도 충주시 앙암로1158 (앙성면)
2020,2020-12-31,주유소,휴업,대아주유소,전라북도 완주군 대아저수로363 (고산면)
2020,2020-12-31,주유소,등록취소,모아주유소,충청남도 홍성군 충서로2417 (홍북면)
2020,2020-12-31,주유소,신규등록,원산주유소,경기도 김포시 하성로301 (하성면)
2020,2020-12-31,주유소,폐업,복주유소,전라북도 전주시 완산구 구이로2089 (평화동2가)
2020,2020-12-31,주유소,휴업,청주농협북부주유소,충청북도 청주시 청원구 공항로97 (율량동)
2020,2020-12-31,주유소,폐업,천변주유소,전라북도 전주시 덕진구 전주천동로432 (진북동)
2020,2020-12-31,주유소,휴업,고현주유소,경상남도 남해군 남해대로3486 (고현면)
2020,2020-12-31,주유소,휴업,강변주유소,경상남도 함양군 거함대로1160 (수동면)
2021,2021-01-04,주유소,폐업,두왕주유소,충청남도 서천군 충절로381 (서천읍)
2021,2021-01-04,주유소,휴업,고속주유소,전라북도 남원시 동림로82 (향교동)
2021,2021-01-04,주유소,휴업,(주)태종에너지제2청학주유소,부산광역시 영도구 태종로373 (청학동)
2021,2021-01-04,주유소,휴업,광신석유(주) 지내주유소,경상남도 김해시 분성로689 (지내동)
2021,2021-01-04,주유소,폐업,(주)경인석유 고속도로 진영(하)주유소,경상남도 김해시 하계로96번길94-2 (진영읍)
2021,2021-01-04,주유소,신규등록,봉황농협 주유소,전남 나주시 봉황면 봉황로 715
2021,2021-01-04,주유소,폐업,강변주유소,대전광역시 대덕구 신탄진로866 (신탄진동)
2021,2021-01-05,주유소,휴업,현대오일뱅크㈜직영 선유로셀프주유소,서울특별시 영등포구 선유로114 (양평동1가)
2021,2021-01-05,주유소,휴업,삼영주유소,경상북도 군위군 치산효령로824 (산성면)
2021,2021-01-05,주유소,휴업,제일주유소,경상북도 군위군 동부로1042 (의흥면)
2021,2021-01-05,주유소,휴업,현대주유소,부산광역시 강서구 낙동북로209 (대저1동)
2021,2021-01-05,주유소,휴업,제일주유소,충청남도 부여군 삼충로372 (부여읍)
2021,2021-01-05,주유소,휴업,구두래주유소,충청남도 부여군 삼충로184 (부여읍)
2021,2021-01-05,주유소,휴업,이천 강가주유소,경기도 이천시 중부대로1782 (부발읍)
2021,2021-01-06,주유소,폐업,내산주유소,충청북도 청주시 상당구 미원초정로72 (미원면)
2021,2021-01-06,주유소,휴업,만포주유소,대구광역시 수성구 희망로211 (황금동)
2021,2021-01-06,주유소,폐업,동명주유소,대전광역시 동구 한밭대로1239 (용전동)
2021,2021-01-07,주유소,신규등록,현대오일뱅크(주)세교주유소,경기도 오산시 수청동 615-2
2021,2021-01-07,주유소,휴업,청정주유소,강원도 철원군 호국로6494 (김화읍)
2021,2021-01-07,주유소,휴업,덕번주유소,강원도 삼척시 삼척로3349 (근덕면)
2021,2021-01-07,주유소,휴업,수성탱크터미널서비스(주) 수성제일Self주유소,울산광역시 중구 북부순환도로649 (복산동)
2021,2021-01-07,주유소,신규등록,월드주유소,부산광역시 기장군 기장읍 반송로 1559
2021,2021-01-07,주유소,신규등록,동안동IC주유소,경상북도 안동시 길안면 만음현하로195
2021,2021-01-07,주유소,폐업,수정주유소,강원도 춘천시 소양로157 (소양로2가)
2021,2021-01-07,주유소,폐업,현대오일뱅크㈜직영 선유로셀프주유소,서울특별시 영등포구 선유로114 (양평동1가)
2021,2021-01-07,주유소,폐업,(주)동국에너지 제일주유소,광주광역시 광산구 북문대로328 (신창동)
2021,2021-01-07,주유소,폐업,상주중앙주유소,경상북도 상주시 상산로383-1 (냉림동)
2021,2021-01-07,주유소,폐업,토리움에너지(주),경상북도 포항시 남구 새마을로701 (연일읍)
2021,2021-01-07,주유소,폐업,수정주유소,경상남도 창원시 마산합포구 석곡로438 (구산면)
2021,2021-01-07,주유소,휴업,금강주유소,경기도 시흥시 금오로427 (과림동)
2021,2021-01-08,주유소,휴업,창성주유소,제주특별자치도 제주시 노형로315 (노형동)
2021,2021-01-09,주유소,휴업,㈜지에스이앤알 보라주유소,서울특별시 영등포구 영등포로399 (신길동)
2021,2021-01-11,주유소,휴업,통일주유소,경기도 남양주시 경춘로2681 (화도읍)
2021,2021-01-11,주유소,휴업,항도주유소,부산광역시 부산진구 신암로14 (범천동)
2021,2021-01-11,주유소,휴업,울산바위주유소,강원도 속초시 관광로429 (노학동)
2021,2021-01-11,주유소,폐업,(주)강평텔레콤 주내주유소,경기도 양주시 평화로1062 (마전동)
2021,2021-01-12,주유소,휴업,그린주유소,경기도 양주시 부흥로917 (광적면)
2021,2021-01-12,주유소,폐업,세기주유소,전라남도 여수시 좌수영로154 (연등동)
2021,2021-01-13,주유소,폐업,(주)아인스톤,부산광역시 기장군 일광로92 (일광면)
2021,2021-01-13,주유소,폐업,㈜남강 국제주유소,대전광역시 동구 우암로300 (가양동)
2021,2021-01-14,주유소,휴업,신탄진주유소,대전광역시 대덕구 대덕대로1527번길374 (신탄진동)
2021,2021-01-14,주유소,폐업,문평주유소,전라남도 나주시 영산로4259 (문평면)
2021,2021-01-14,주유소,신규등록,㈜봄내에너지 에이스주유소,강원도 춘천시 효자로94 (효자동)
2021,2021-01-14,주유소,휴업,대명주유소,경상북도 경산시 경청로623 (남천면)
2021,2021-01-15,주유소,폐업,대영주유소,서울특별시 영등포구 국회대로632 (영등포동7가)
2021,2021-01-15,주유소,폐업,태봉주유소,경상북도 상주시 어풍로65 (함창읍)
2021,2021-01-15,주유소,폐업,반도주유소,경기도 용인시 수지구 신수로683번길11 (풍덕천동)
2021,2021-01-15,주유소,휴업,하이츠제2주유소,충청남도 서산시 충의로1869 (대산읍)
2021,2021-01-15,주유소,휴업,오성주유소,경상북도 구미시 구미중앙로352-48 (신평동)
2021,2021-01-15,주유소,휴업,태화주유소,울산광역시 북구 산업로1432 (신천동)
2021,2021-01-18,주유소,휴업,대성주유소,강원도 태백시 상장로88 (황지동)
2021,2021-01-18,주유소,휴업,천지주유소,경상북도 안동시 길안청송로342 (길안면)
2021,2021-01-18,주유소,휴업,(주)동백에너비스 판도라주유소,경상남도 창원시 마산합포구 삼진의거대로753 (진동면)
2021,2021-01-18,주유소,신규등록,모아주유소,충청남도 홍성군 충서로2417 (홍북면)
2021,2021-01-18,주유소,휴업,(주)동강상사 소나무주유소,세종특별자치시 세종로3907 (전의면)
2021,2021-01-19,주유소,폐업,SK춘천호반주유소,강원도 춘천시 영서로2349 (온의동)
2021,2021-01-19,주유소,신규등록,장성농협주유소,전남 장성군 장성읍 뱃나드리로245
2021,2021-01-19,주유소,폐업,오일스토아주유소,경기도 부천시 수도로286 (여월동)
2021,2021-01-19,주유소,휴업,덕산주유소,전라북도 전주시 완산구 춘향로4923 (색장동)
2021,2021-01-20,주유소,휴업,명인주유소,충청북도 제천시 북부로977 (봉양읍)
2021,2021-01-20,주유소,폐업,평사리주유소,경상남도 하동군 섬진강대로3428 (악양면)
2021,2021-01-20,주유소,휴업,소동주유소,경상북도 포항시 북구 동해대로2262 (청하면)
2021,2021-01-20,주유소,신규등록,㈜효문에너지 효문2주유소,경상북도 포항시 남구 오천읍 문덕리 1188-86 외 1필지
2021,2021-01-21,주유소,폐업,현대오일뱅크㈜직영 금호현대셀프주유소,광주광역시 서구 서광주로23(매월동)
2021,2021-01-21,주유소,휴업,광신석유(주) 금강주유소,부산광역시 북구 백양대로995 (구포동)
2021,2021-01-21,주유소,신규등록,평사리주유소,경상남도 하동군 섬진강대로3428 (악양면)
2021,2021-01-22,주유소,폐업,민들레주유소,충청북도 영동군 대학로267 (영동읍)
2021,2021-01-25,주유소,신규등록,낭산농협주유소,익산시 낭산면 함낭로 973
2021,2021-01-26,주유소,폐업,달성주유소,충청북도 괴산군 괴강로518 (칠성면)
2021,2021-01-26,주유소,휴업,광송주유소,전라남도 나주시 영산로4896 (다시면)
2021,2021-01-26,주유소,휴업,(주)두한 동안성주유소,경기도 안성시 서동대로6034 (삼죽면)
2021,2021-01-26,주유소,폐업,병곡주유소,경상북도 영덕군 흰돌로20 (병곡면)
2021,2021-01-26,주유소,휴업,동우주유소,경기도 평택시 평남로84 (신대동)
2021,2021-01-26,주유소,휴업,경원주유소,경기도 광명시 광명로136 (가학동)
2021,2021-01-26,주유소,폐업,영남제일관문주유소,경상북도 김천시 영남대로1236 (다수동)
2021,2021-01-26,주유소,휴업,서야주유소,충청남도 당진시 덕평로319 (합덕읍)
2021,2021-01-27,주유소,폐업,GS네트웍스럭키주유소,충청남도 천안시 서북구 천안대로2-4 (성환읍)
2021,2021-01-28,주유소,폐업,솔치주유소,전라남도 장흥군 관산로179 (관산읍)
2021,2021-01-28,주유소,휴업,중앙주유소,전라북도 전주시 덕진구 전미로148 (전미동2가)
2021,2021-01-28,주유소,신규등록,강화농협주유소,인천광역시 강화군 강화읍 중앙로 70
2021,2021-01-28,주유소,폐업,(주)태종에너지제2청학주유소,부산광역시 영도구 태종로373 (청학동)
2021,2021-01-28,주유소,신규등록,SK에너지(주)아라웨이주유소,인천광역시 서구 오류동 1545-5
2021,2021-01-29,주유소,휴업,오류주유소,경상북도 경주시 동해안로2453 (감포읍)
2021,2021-01-29,주유소,폐업,그린주유소(장안동),경기도 평택시 삼남로359 (장안동)
2021,2021-02-01,주유소,폐업,여고주유소,부산광역시 동래구 미남로50 (사직동)
2021,2021-02-02,주유소,휴업,한전리주유소,강원도 양구군 금강산로984 (양구읍)
2021,2021-02-02,주유소,휴업,갈산주유소,충청남도 홍성군 갈산로126 (갈산면)
2021,2021-02-02,주유소,폐업,청운주유소,충청남도 홍성군 의사로36번길74-5 (홍성읍)
2021,2021-02-03,주유소,휴업,부경셀프주유소,경상북도 구미시 검성로9 (인의동)
2021,2021-02-03,주유소,신규등록,이안주유소,충청남도 당진시 석문면 북부산업로 3103 (삼봉리)
2021,2021-02-04,주유소,휴업,원당에너지,인천광역시 서구 원당대로1025 (원당동)
2021,2021-02-05,주유소,폐업,(주)삼정석유 삼정주유소,서울특별시 송파구 백제고분로252 (삼전동)
2021,2021-02-05,주유소,신규등록,㈜에이치제이에너지 주유소,경기도 화성시 팔탄면 하저리 960
2021,2021-02-05,주유소,휴업,팔마주유소,전라북도 군산시 해망로182 (장미동)
2021,2021-02-08,주유소,휴업,팔팔주유소,전라북도 부안군 주을로107 (줄포면)
2021,2021-02-09,주유소,휴업,㈜미광에너지 문덕화물 제2주유소,경상북도 포항시 남구 냉천로542 (오천읍)
2021,2021-02-09,주유소,폐업,영남그린주유소,경상북도 김천시 포아로103 (아포읍)
2021,2021-02-09,주유소,휴업,운두령주유소,강원도 홍천군 운두령로1165 (내면)
2021,2021-02-10,주유소,폐업,푸른주유소,충청북도 괴산군 충민로299 (괴산읍)
2021,2021-02-10,주유소,휴업,오성주유소,전라북도 남원시 춘향로370 (광치동)
2021,2021-02-10,주유소,휴업,하나주유소,충청남도 서산시 안견로115 (동문동)
2021,2021-02-10,주유소,휴업,(주)새서울석유 철산주유소,경기도 광명시 오리로883 (철산동)
2021,2021-02-10,주유소,휴업,(주)대창석유직영 대성주유소,전라남도 여수시 여순로540-6 (율촌면)
2021,2021-02-10,주유소,휴업,새로운주유소,전라북도 전주시 완산구 문화광장로22 (서노송동)
2021,2021-02-13,주유소,휴업,동신주유소,충청북도 옥천군 매동로108 (옥천읍)
2021,2021-02-15,주유소,폐업,하복대주유소,충청북도 청주시 흥덕구 2순환로1067-2 (비하동)
2021,2021-02-16,주유소,폐업,여명주유소,서울특별시 영등포구 국회대로62길7 (여의도동)
2021,2021-02-16,주유소,폐업,내리주유소,경기도 안성시 중앙대학로91 (대덕면)
2021,2021-02-16,주유소,휴업,대명그린주유소,경기도 여주시 설가로815 (가남읍)
2021,2021-02-17,주유소,휴업,우리주유소,경상남도 고성군 영회로94 (영오면)
2021,2021-02-17,주유소,신규등록,내트럭(주) 울산신항사업소,울산 남구 신항로 716번길 13
2021,2021-02-17,주유소,휴업,등대주유소,전라남도 해남군 영호길92 (화원면)
2021,2021-02-17,주유소,휴업,굿오일주유소,경상북도 경산시 공단2로66 (진량읍)
2021,2021-02-18,주유소,휴업,SK네트웍스(주) 동우주유소,서울특별시 강남구 봉은사로311 (논현동)
2021,2021-02-18,주유소,휴업,북방주유소,경기도 고양시 덕양구 호국로1827 (고양동)
2021,2021-02-18,주유소,휴업,스마일주유소,전라북도 전주시 완산구 공북로75 (태평동)
2021,2021-02-19,주유소,휴업,남선산업(주) 은계self주유소,경기도 시흥시 수인로3142 (안현동)
2021,2021-02-19,주유소,폐업,고색자연주유소,경기도 수원시 권선구 매송고색로638 (고색동)
2021,2021-02-19,주유소,휴업,범호주유소,경상북도 포항시 북구 동해대로1879 (흥해읍)
2021,2021-02-19,주유소,휴업,예산능금농협주유소,충청남도 예산군 충서로854 (예산읍)
2021,2021-02-22,주유소,휴업,경덕주유소,부산광역시 북구 시랑로58 (구포동)
2021,2021-02-23,주유소,휴업,태평양주유소,울산광역시 북구 산업로1707 (중산동)
2021,2021-02-23,주유소,휴업,에스지씨이테크건설㈜,인천광역시 미추홀구 아암대로253번길14 (학익동)
2021,2021-02-23,주유소,폐업,송탄IC주유소,경기도 평택시 도일로3 (가재동)
2021,2021-02-23,주유소,폐업,백학주유소,경기도 연천군 청정로498 (백학면)
2021,2021-02-24,주유소,신규등록,명품주유소,전라남도 화순군 대리 21-2
2021,2021-02-25,주유소,신규등록,제이엠 외동Self주유소,경주시 외동읍 산업로 2604
2021,2021-02-25,주유소,폐업,현대오일뱅크㈜직영 중앙대로주유소,부산광역시 금정구 중앙대로1756 (부곡동)
2021,2021-02-25,주유소,폐업,(주)한진 대정주유소,대전광역시 유성구 대정로67 (대정동)
