고유번호,구명,법정동명,산지여부,주지번,부지번,새주소명,생성일,위도,경도
563,중구,광희동1가,1,202,1, ,,37.5643044,127.0063522
564,중구,을지로7가,1,114,1, ,,37.5656488,127.008285
565,구로구,구로동,1,170,1, ,,37.4889603,126.8923718
566,중구,흥인동,1,162,6, ,,37.5697634,127.0169824
568,중구,신당동,1,298,74, ,,37.5613834,127.0138025
378,동대문구,장안동,1,466,8, ,,37.5612302,127.0694125
386,동대문구,전농동,1,295,12, ,,37.5758452,127.0556759
397,성동구,마장동,1,796,5, ,,37.5635877,127.0420132
664,금천구,시흥동,1,893,1, ,,37.4527516,126.9044818
665,금천구,시흥동,2,73,1, ,,37.4432491,126.9124545
666,금천구,시흥동,1,836, , ,,37.4521509,126.9070171
667,금천구,독산동,1,971, , ,,37.4764227,126.9019272
862,동대문구,휘경동,1,275,6, ,,37.5901367,127.0632253
656,강서구,방화동,1,829,1, ,,37.5779102,126.8126577
668,금천구,독산동,2,118,4, ,,37.4683591,126.9085638
669,금천구,시흥동,2,138,3, ,,37.4633802,126.9074067
670,금천구,시흥동,1,234, , ,,37.4525941,126.9255721
672,금천구,독산동,1,732,1, ,,37.4558942,126.8935705
673,금천구,가산동,1,340,5, ,,37.4683588,126.8836122
674,금천구,가산동,1,614,71, ,,37.4762408,126.8770512
675,금천구,가산동,1,538,11, ,,37.4832941,126.8739458
676,강남구,개포동,1,167,9, ,,37.4828193,127.0606833
679,도봉구,창동,1,650,65, ,,37.6445799,127.0327469
680,도봉구,창동,1,744, , ,,37.6615526,127.0474489
681,도봉구,창동,1,715,14, ,,37.6545678,127.0388052
682,도봉구,창동,1,731,19, ,,37.6578289,127.0406276
683,마포구,합정동,1,382,20, ,,37.5487738,126.910448
684,마포구,합정동,1,383,4, ,,37.5492372,126.9126221
687,마포구,성산동,1,232,11, ,,37.559407,126.9166743
688,마포구,성산동,1,41,7, ,,37.5620983,126.9143751
689,서대문구,남가좌동,1,266,6, ,,37.5707024,126.912468
690,서대문구,남가좌동,1,76,145, ,,37.5729929,126.9222492
691,서대문구,대신동,1,16,7, ,,37.5610868,126.9416324
692,서대문구,북가좌동,1,390,2, ,,37.5731599,126.9077586
695,서대문구,북가좌동,1,327,12, ,,37.582,126.9126257
697,서대문구,홍은동,1,379,6, ,,37.5822118,126.9265693
700,서대문구,홍제동,1,330,61, ,,37.5890629,126.9434294
702,서대문구,홍제동,1,22,3, ,,37.5835256,126.9500285
703,서대문구,홍제동,1,103,9, ,,37.5843577,126.9492662
704,서초구,내곡동,1,142,3, ,,37.4553904,127.0628872
693,서대문구,남가좌동,1,329,34, ,,37.5756222,126.9255344
705,서초구,내곡동,1,337, , ,,37.4574109,127.0602157
706,서초구,반포동,1,19,2, ,,37.5045915,127.0018284
707,서초구,반포동,1,44,5, ,,37.4991858,127.0121627
708,서초구,반포동,1,67,2, ,,37.5001384,126.9993007
709,서초구,반포동,1,111,2, ,,37.4983436,126.994828
710,서초구,반포동,1,19,6, ,,37.5068787,127.0087354
713,성북구,장위동,1,231,198, ,,37.6133756,127.0381076
714,성북구,장위동,1,63,27, ,,37.6122428,127.0559192
715,성북구,장위동,1,75,604, ,,37.6148675,127.0527668
716,성북구,장위동,1,43,9, ,,37.6135595,127.0603091
717,성북구,장위동,1,165,23, ,,37.6213367,127.0520639
719,성북구,정릉동,1,404,4, ,,37.6077514,127.0099116
720,성북구,정릉동,1,428, , ,,37.6054453,127.0085841
721,성북구,정릉동,1,401,15, ,,37.60923,127.0099766
701,서대문구,홍제동,1,279,43, ,,37.5954771,126.9484524
722,성북구,종암동,1,29,10, ,,37.5919736,127.0360352
723,성북구,종암동,1,3,545, ,,37.6028683,127.0320677
724,성북구,종암동,1,10,15, ,,37.5956321,127.0361366
725,성북구,종암동,1,30,24, ,,37.5916901,127.0366625
727,은평구,불광동,1,493, , ,,37.6253529,126.92044
729,은평구,수색동,1,379,8, ,,37.5839039,126.8912569
730,은평구,신사동,1,34,37, ,,37.5956039,126.9145502
731,은평구,신사동,1,35,11, ,,37.5940764,126.9141182
732,은평구,신사동,1,40,2, ,,37.5958982,126.9095611
735,은평구,역촌동,1,22,13, ,,37.6051788,126.9157829
736,은평구,응암동,1,81,173, ,,37.6012126,126.929316
737,은평구,응암동,1,88,8, ,,37.6005544,126.9214431
738,은평구,응암동,1,117,54, ,,37.5967268,126.9193601
739,은평구,응암동,1,576,39, ,,37.5907311,126.9177178
740,은평구,응암동,1,594,1, ,,37.5866923,126.9159439
741,은평구,증산동,1,174,1, ,,37.5823686,126.907617
743,은평구,증산동,1,222,6, ,,37.5784727,126.9020117
745,종로구,부암동,1,155,3, ,,37.5962687,126.9643647
746,종로구,사직동,1,262,85, ,,37.5745181,126.9667136
747,중랑구,면목동,1,145,57, ,,37.5888555,127.0802584
748,종로구,와룡동,1,12,2, ,,37.5772491,126.9907414
749,종로구,와룡동,1,5,10, ,,37.5770974,126.9897378
579,중구,인현동2가,1,142,1, ,,37.5644843,126.9969724
580,중구,정동,1,15,1, ,,37.5680057,126.9715489
581,중구,충무로5가,1,21, , ,,37.5637913,126.9997997
582,용산구,효창동,1,255, , ,,37.5451839,126.9602385
778,서초구,양재동,1,5,6, ,,37.5148787,127.0657218
569,중구,신당동,1,297,17, ,,37.5608219,127.0133073
583,용산구,청파동2가,1,134, , ,,37.544874,126.9629202
585,용산구,서계동,1,226,3, ,,37.553549,126.9682787
586,용산구,원효로3가,1,1,139, ,,37.5348261,126.9567784
587,용산구,도원동,1,21, , ,,37.5371846,126.9548005
588,용산구,후암동,1,190,1, ,,37.5478993,126.9765714
590,용산구,용산동5가,1,2,4, ,,37.5284721,126.9696181
591,서초구,방배동,1,795,16, ,,37.4936735,126.9895771
593,광진구,구의동,1,227,13, ,,37.5428729,127.0911065
594,서초구,서초동,1,1426,13, ,,37.4826375,127.0185868
595,서초구,서초동,1,1577,12, ,,37.4899185,127.0140682
596,성동구,사근동,1,102,26, ,,37.5539817,127.0463602
597,광진구,중곡동,1,695, , ,,37.5684837,127.0802797
598,서초구,양재동,1,81, , ,,37.4781572,127.0396266
601,성북구,길음동,1,21,72, ,,37.6087843,127.0294154
602,성북구,돈암동,1,30,53, ,,37.6011305,127.0215961
603,성북구,동소문동6가,1,116,1, ,,37.5927489,127.0156503
605,성북구,보문동7가,1,137, , ,,37.5778912,127.0229043
606,송파구,잠실동,1,305,11, ,,37.5045604,127.0773808
609,송파구,장지동,1,645,13, ,,37.4754423,127.1274713
610,송파구,풍납동,1,401,6, ,,37.5269703,127.1180036
611,양천구,목동,1,121,4, ,,37.5452704,126.8822176
961,관악구,봉천동,1,726,10, ,,37.4931744,126.926701
963,관악구,봉천동,1,1595,9, ,,37.4746209,126.9532198
964,강동구,성내동,1,434,13, ,,37.5269331,127.1299105
965,관악구,봉천동,1,1663,11, ,,37.4788182,126.9583894
966,관악구,봉천동,1,947,12, ,,37.4834655,126.9385351
968,관악구,봉천동,1,948,17, ,,37.4841271,126.9385615
947,성동구,금호동2가,2,9,1, ,,37.5540403,127.0175746
956,서초구,서초동,1,1719,1, ,,37.4927591,127.0077929
750,종로구,중학동,1,39,1, ,,37.5754333,126.9794586
751,종로구,평창동,1,80,1, ,,37.609699,126.9745465
752,중랑구,망우동,1,523,4, ,,37.5909704,127.0939065
753,중랑구,면목동,1,161,17, ,,37.583985,127.0800935
754,중랑구,망우동,1,458,5, ,,37.5947287,127.0993106
755,중랑구,면목동,1,146,72, ,,37.5872467,127.0802289
758,중랑구,면목동,1,166,47, ,,37.5814265,127.0823648
759,중랑구,면목동,1,169,3, ,,37.5792483,127.0793176
760,중랑구,면목동,1,175,1, ,,37.5863141,127.0796141
761,중랑구,상봉동,1,109,45, ,,37.5926475,127.0849656
762,중랑구,면목동,1,528,5, ,,37.5798842,127.0921062
764,중랑구,묵동,1,181,64, ,,37.6077905,127.0785809
765,중랑구,묵동,1,244,151, ,,37.6092768,127.0776413
766,중랑구,상봉동,1,100, , ,,37.5970004,127.086967
767,중랑구,상봉동,1,137,8, ,,37.592598,127.0718991
768,중랑구,신내동,1,352, , ,,37.6141343,127.1009249
769,중랑구,신내동,1,347,2, ,,37.6146214,127.1019762
772,노원구,상계동,1,114, , ,,37.6776396,127.0875871
773,동대문구,신설동,1,109,7, ,,37.5720107,127.0236657
775,강남구,삼성동,1,97,1, ,,37.5184457,127.0647356
776,강남구,삼성동,1,113,4, ,,37.5106666,127.0467525
777,강남구,삼성동,1,128,17, ,,37.5085479,127.0552876
781,노원구,상계동,2,151,1, ,,37.6687333,127.076544
782,노원구,상계동,1,762,1, ,,37.6687333,127.076544
783,강남구,삼성동,1,91,28, ,,37.5156434,127.0599895
784,강남구,세곡동,1,21,3, ,,37.4671175,127.1187011
785,강남구,수서동,1,522,1, ,,37.484066,127.0950508
570,중구,신당동,1,351,104, ,,37.5504395,127.0134316
571,중구,신당동,1,333,771, ,,37.5550324,127.0168712
552,마포구,성산동,1,113,2, ,,37.5624654,126.9154085
560,종로구,누상동,1,2,3, ,,37.5816545,126.9655703
573,중구,만리동2가,1,2, , ,,37.5563186,126.9640159
575,중구,의주로2가,1,16,4, ,,37.5605679,126.9693747
576,중구,신당동,1,123,1, ,,37.563886,127.0187681
578,중구,신당동,1,844,10, ,,37.5486383,127.0102878
620,양천구,신정동,1,743,20, ,,37.5092924,126.8418454
621,양천구,신정동,1,1007,8, ,,37.5227345,126.8649251
622,양천구,신정동,1,943,15, ,,37.5231029,126.851947
623,양천구,신정동,1,872,5, ,,37.5281696,126.8536689
299,구로구,궁동,1,237,6, ,,37.4963721,126.8250298
615,양천구,목동,1,709,1, ,,37.5427029,126.863283
624,양천구,신정동,1,151,20, ,,37.5107258,126.8710366
625,양천구,신정동,1,161,5, ,,37.5058887,126.8708622
627,양천구,신정동,1,323,12, ,,37.5158652,126.8627783
628,용산구,이촌동,1,302,79, ,,37.5215579,126.965389
629,용산구,이태원동,1,126,3, ,,37.5344729,126.9960521
631,용산구,청파동1가,1,180, , ,,37.547526,126.9699206
632,용산구,한강로3가동,1,40,15, ,,37.5248477,126.9632494
634,도봉구,쌍문동,1,715,1, ,,37.6606568,127.0414323
635,도봉구,창동,1,643,2, ,,37.6442804,127.032671
636,종로구,공평동,1,55,1, ,,37.5706703,126.9825395
637,양천구,신월동,1,568,45, ,,37.5161038,126.8437043
638,영등포구,양평1동,1,1,2, ,,37.5211363,126.8916454
640,양천구,목동,1,909,3, ,,37.5380289,126.8844377
642,성동구,상왕십리동,1,14,14, ,,37.5714556,127.023806
643,서대문구,연희동,1,736, , ,,37.5774676,126.9309182
644,성동구,마장동,1,610,13, ,,37.5718415,127.0384555
645,성북구,동소문동5가,1,65,1, ,,37.5923967,127.016327
646,도봉구,창동,1,504,33, ,,37.6320326,127.0408139
650,영등포구,양평동5가,1,121,2, ,,37.5415779,126.894443
651,서대문구,홍은동,1,9,685, ,,37.5986499,126.9474028
652,관악구,봉천동,1,234,1, ,,37.469092,126.9597566
653,서대문구,북가좌동,1,352,7, ,,37.5839354,126.9107285
654,영등포구,양평1동,1,19,4, ,,37.5228124,126.8838625
786,강동구,천호동,1,31,10, ,,37.5473345,127.1429257
788,강동구,천호동,1,458,4, ,,37.5394292,127.1223385
790,강북구,미아동,1,746,3, ,,37.6228053,127.0192318
791,강북구,미아동,1,197,14, ,,37.6264988,127.02649
792,강북구,미아동,1,203,2, ,,37.6293096,127.0245688
771,동대문구,장안동,1,449, , ,,37.5638395,127.0680212
793,강북구,미아동,1,62,7, ,,37.6157361,127.0296318
794,강북구,미아동,1,682,12, ,,37.6181085,127.0218118
795,강북구,미아동,1,317,3, ,,37.6225379,127.0272467
796,강북구,미아동,1,374,8, ,,37.6174181,127.0291171
797,강북구,미아동,1,760,124, ,,37.6244592,127.018676
798,강북구,미아동,1,135,13, ,,37.6200604,127.0289906
799,강북구,번동,1,410,94, ,,37.6355744,127.0330219
801,강북구,번동,1,436,38, ,,37.6350358,127.0313238
803,강북구,수유동,1,252,228, ,,37.6445731,127.0238071
804,강북구,수유동,1,277,20, ,,37.6464018,127.0153418
805,강북구,수유동,1,168,3, ,,37.6421008,127.029665
806,강북구,수유동,1,392, , ,,37.640153,127.0172102
808,강북구,수유동,1,47,2, ,,37.6348949,127.0229401
809,강서구,가양동,1,281,1, ,,37.5694122,126.8390263
810,강서구,가양동,1,54,6, ,,37.5654445,126.8460499
811,강서구,가양동,1,58,2, ,,37.5664241,126.8457658
812,강서구,공항동,1,7,5, ,,37.5609816,126.8171096
813,강서구,공항동,1,61,100, ,,37.5572167,126.8100602
815,구로구,구로동,1,106,5, ,,37.4974946,126.8924735
816,강북구,번동,1,112, , ,,37.6215803,127.0455913
818,강북구,수유동,1,440,36, ,,37.6362455,127.0128312
819,구로구,구로동,1,147,7, ,,37.4908632,126.8931174
820,구로구,구로동,1,602,6, ,,37.5025542,126.879877
823,구로구,오류동,1,6,42, ,,37.4950019,126.8407089
824,구로구,오류동,1,77,10, ,,37.4933902,126.8384739
825,구로구,오류동,1,81,29, ,,37.4944065,126.8394543
826,구로구,오류동,1,115,1, ,,37.4916117,126.830555
827,노원구,공릉동,1,596,10, ,,37.6202485,127.0751456
828,노원구,공릉동,1,26,44, ,,37.6396117,127.1104518
830,노원구,공릉동,1,230,17, ,,37.625884,127.0855676
832,노원구,상계동,1,1205,7, ,,37.6866258,127.0558254
833,노원구,상계동,1,387,212, ,,37.6583214,127.0711318
834,노원구,상계동,1,718,2, ,,37.6559058,127.066235
835,노원구,상계동,1,706,2, ,,37.654979,127.0586116
836,노원구,월계동,1,295,4, ,,37.6287495,127.0572452
837,노원구,월계동,1,364,2, ,,37.6257381,127.0599301
838,노원구,월계동,1,935, , ,,37.6244434,127.0506046
839,노원구,중계동,1,366,8, ,,37.6513169,127.0772171
840,노원구,하계동,1,141,3, ,,37.6335834,127.0723105
841,노원구,하계동,1,243,3, ,,37.6421255,127.0704003
842,강서구,가양동,1,151,1, ,,37.5697606,126.8418131
844,마포구,도화동,1,174,1, ,,37.5420321,126.9486688
846,노원구,공릉동,1,649,14, ,,37.6196127,127.0807493
847,마포구,동교동,1,156,4, ,,37.5575104,126.924073
848,마포구,동교동,1,160,5, ,,37.5556599,126.9215473
849,영등포구,양평1동,1,23,1, ,,37.5357611,126.8945522
850,도봉구,도봉동,1,298,2, ,,37.6883408,127.0453588
852,도봉구,도봉동,1,629, , ,,37.6790689,127.049758
853,도봉구,방학동,1,671,2, ,,37.6622976,127.0354367
854,도봉구,방학동,1,691,3, ,,37.6630412,127.0364636
855,도봉구,방학동,1,705,15, ,,37.6674106,127.0436551
856,도봉구,방학동,1,706,7, ,,37.6664307,127.0434662
857,도봉구,방학동,1,724,5, ,,37.6623334,127.0475743
859,동작구,노량진동,1,267,2, ,,37.5130174,126.9346797
860,동대문구,휘경동,1,317,55, ,,37.5884766,127.0574073
863,동대문구,휘경동,1,34,10, ,,37.5912057,127.0671505
864,동대문구,휘경동,1,43,79, ,,37.5843906,127.0677081
867,동작구,사당동,1,1007,47, ,,37.4830876,126.9814345
868,동작구,사당동,1,266,4, ,,37.4831772,126.9736081
869,동작구,사당동,1,206,6, ,,37.487325,126.9667377
870,동작구,사당동,1,86,3, ,,37.4887494,126.9819695
871,동작구,상도동,1,33,1, ,,37.5042017,126.9465171
872,동작구,상도동,1,190,1, ,,37.5026803,126.9350686
655,마포구,서교동,1,403,15, ,,37.5500948,126.9211215
657,동작구,상도1동,1,633,23, ,,37.5038857,126.9502304
659,강남구,청담동,1,147, , ,,37.5296352,127.0449225
660,송파구,오금동,1,97,10, ,,37.5075815,127.1362899
639,중구,저동1가,1,39,3, ,,37.564505,126.9875181
661,구로구,구로동,1,806,44, ,,37.4857153,126.8864324
662,구로구,고척동,2,9,14, ,,37.5059515,126.8518872
969,관악구,신림동,1,1477,5, ,,37.4777778,126.9144003
970,관악구,신림동,1,1569,8, ,,37.4816436,126.9149819
973,관악구,신림동,1,112,47, ,,37.4737333,126.9348434
974,관악구,신림동,1,406,6, ,,37.4747217,126.9353666
975,관악구,신림동,1,616,1, ,,37.4733755,126.9188007
976,관악구,신림동,1,497,5, ,,37.4887497,126.9167474
977,강동구,암사동,1,441,14, ,,37.555044,127.1296477
978,강서구,화곡동,1,402,1, ,,37.5401963,126.8412272
979,관악구,신림동,1,1428,1, ,,37.4887933,126.9284635
981,관악구,신림동,1,666,14, ,,37.4649431,126.9196854
982,관악구,신림동,1,1514,1, ,,37.4710711,126.9343363
983,관악구,신림동,1,1641,58, ,,37.4803803,126.9307002
962,관악구,봉천동,1,883,12, ,,37.4815458,126.9478851
984,광진구,구의동,1,73,4, ,,37.5495561,127.0910243
985,광진구,구의동,1,201,8, ,,37.5415145,127.095018
988,광진구,구의동,1,203,9, ,,37.543796,127.0925554
989,광진구,구의동,1,251,177, ,,37.5411897,127.0839887
990,광진구,구의동,1,546,10, ,,37.5340027,127.0946386
991,광진구,구의동,1,587,10, ,,37.5377909,127.0913697
992,광진구,구의동,1,134,53, ,,37.5550663,127.0716027
993,광진구,구의동,1,473,1, ,,37.5578111,127.0770427
995,광진구,능동,1,236,4, ,,37.555521,127.0825271
996,광진구,능동,1,255,2, ,,37.553791,127.0870852
997,광진구,능동,1,315,18, ,,37.5523288,127.0774901
998,광진구,모진동,1,2,13, ,,37.5450881,127.0803578
999,광진구,자양동,1,677,5, ,,37.5313416,127.0858438
1000,광진구,자양동,1,227,4, ,,37.5381021,127.075907
1004,광진구,중곡동,1,58,17, ,,37.5597116,127.0878852
1005,광진구,중곡동,1,186,6, ,,37.5692708,127.0790417
1006,광진구,중곡동,1,235,2, ,,37.5658162,127.077709
1007,광진구,구의동,1,57,62, ,,37.5502766,127.0912753
1008,광진구,노유동,1,236,147, ,,37.5373518,127.0616219
1009,광진구,중곡동,1,605,4, ,,37.5703098,127.0864658
1011,광진구,중곡동,1,236,5, ,,37.567415,127.0779691
1012,구로구,가리봉동,1,90,2, ,,37.4836259,126.8869394
1055,관악구,봉천동,1,37,82, ,,37.4872506,126.9580611
1056,관악구,남현동,1,1054,6, ,,37.4756014,126.9725246
1059,중구,신당동,1,217,1, ,,37.5694405,127.0117668
1060,중구,신당동,1,217,91, ,,37.5694774,127.0151168
1061,중구,신당동,1,217,92, ,,37.5695077,127.0138223
1062,종로구,관훈동,1,197,28, ,,37.573039,126.9853626
1063,종로구,관훈동,1,182,2, ,,37.5739876,126.9841488
1064,종로구,경운동,1,88, , ,,37.5752852,126.9862151
1066,중구,신당동,1,775, , ,,37.5686372,127.0114297
1067,중구,신당동,1,777, , ,,37.5687413,127.0119142
1068,중구,을지로6가,1,17,10, ,,37.569095,127.0063104
1069,중구,을지로6가,1,17,360, ,,37.5693736,127.0059058
1070,중구,을지로6가,1,17,4, ,,37.569052,127.0068464
1071,중구,을지로6가,1,18,185, ,,37.5681798,127.0085206
1074,중구,주교동,1,118,3, ,,37.5680995,126.9984725
1075,중구,주교동,1,19,1, ,,37.5687662,127.0012594
1076,중구,주교동,1,19,1, ,,37.5687186,127.0003071
1077,중구,명동1가,1,54,12, ,,37.5637932,126.9838322
1078,중구,봉래동2가,1,122, , ,,37.5584873,126.9696669
1079,중구,소공동,1,110, , ,,37.564223,126.978639
1082,광진구,화양동,1,7,38, ,,37.5409903,127.0692499
1083,광진구,화양동,1,7,42, ,,37.5408781,127.0695312
