구분 ,국가명 ,진출지역,회사명(국문),회사명(영문),주소,홈페이지,진출년도,진출형태,투자형태,외국사 합작지분,업종1,업종2,취급분야,본사파견, 현지채용 ,내수/수출,모기업명,관할무역관
중동 ,사우디아라비아 ,제다(Jeddah),봉경건설㈜,"Bongkyung Construction Co., Ltd.","P.O Box 44371, Jeddah 21581, Saudi Arabia",www.bongkyung.com,2007,생산법인,단독,-,건설·공사업,-,"건축, 토목, 전기, 설비, 도로",30," 1,260 ",100% 주재국 내수 공급,봉경건설㈜,리야드무역관
중동 ,사우디아라비아 ,제다(Jeddah),제일기획㈜제다지사,Cheil Worldwide Inc.,"P.O Box 7864, #703 Sakura Plaza, 7th Floor, Madinah Road,  Across Aramex, Jeddah 23525 Additional No. 3889, Saudi Arabia ",www.cheil.com,2012,지점,단독,-,서비스업,출판·영상·방송통신 및 정보,광고솔루션 ,1, 20 ,100% 주재국 내수 공급,제일기획㈜,리야드무역관
중동 ,사우디아라비아 ,제다(Jeddah),한국타이어㈜제다지사,"Hankook Tire Co., Ltd. Jeddah Branch","P.O Box 5922, Jeddah 21432, Saudi Arabia",www.hankooktire.com,1983,지점,단독,-,제조업,자동차·자동차부품,자동차 타이어,2, 5 ,100% 주재국 내수 공급,한국타이어㈜,리야드무역관
중동 ,사우디아라비아 ,쥬베일(Jubail),삼성엔지니어링㈜사우디아비아법인,Samsung Engineering Saudi Arabia Ltd.,"P.O Box 35816, Samsung Naffora Techno Valley Complex, Tareeq No. 100/145, Jubail Industrial City ,Jubail 31961 K.S.A, Saudi Arabia",www.samsungeng.com,1989,서비스법인,단독,-,건설·공사업,-,"화공, 발전 등 산업플랜트 설계/구매/공사",30, 300 ,100% 주재국 내수 공급,삼성엔지니어링㈜,리야드무역관
중동 ,사우디아라비아 ,쥬베일(Jubail),한화케미칼쥬베일지사,Hanwha Gulf Advanced Cable Insulation(GACI),"P.O Box 12021, Jubail Industrial City 31961, KSA, Saudi Arabia ",-,2013,생산법인,합작,50%,제조업,석유정제,중압용 케이블 컴파운드 ,3, 17 ,수출 및 내수 병행,한화케미칼㈜,리야드무역관
중동,아랍에미레이트 ,두바이(Dubai),CJ대한통운두바이지사,CJ Korea Express Middle East FZE,"Office #2406 Jafza View #19 Jebel Ali, Dubai, UAE",www.cjkoreaexpress.co.kr,2013,서비스법인,단독,-,운수업,-,"내륙운송, 해상운송, 항공운송, 창고업 , 프로젝트 물류 ( 중량물, 활대품 등 ) 등의 3자 물류서비스 제공 ",1, 7 ,수출 및 내수  병행,CJ대한통운㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),E1㈜두바이지사,E1 Corp. Dubai Branch,"No. 1802, Tower B, Business Central Towers Tecom, Dubai, UAE",www.e1.co.kr,2011,연락사무소,단독,-,기타,-,LPG,1, - ,-,E1㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),GS건설㈜두바이지사,"GS Engineering & Construction Co., Ltd. Dubai Branch","Office No.702,7th Floor,Nouf Tower, Port Saeed ,Deira, Dubai, UAE",www.gsconst.co.kr,1999,연락사무소,단독,-,건설·공사업,-,"건설 (플랜트, 발전, 건축, 토목, 환경)",1, 3 ,-,GS건설㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),GS글로벌㈜두바이지사,GS Global Middle East Branch,"Jafza View # 19, 2606, Jebel Ali Free Zone, Dubai, UAE",www.gsgcorp.com,2011,지점,단독,-,도매 및 소매업,-,무역,1, 3 ,100% 주재국 내수 공급,GS글로벌㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),KCC아랍에미레이트법인,KCC Corp.,"#501, Indigo Icon, Cluster F, JLT, Dubai, UAE",www.kccworld.co.kr,2006,연락사무소,단독,-,도매 및 소매업,-,"건축자재, 페인트, 도료,실리콘 생산",3, - ,-,KCC㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),KEB하나은행두바이지사,KEB Hana Bank Dubai Branch,"2nd Floor #202 Block A Concorde Complex Bldg, Plot 125-130, Dubai, UAE",www.keb.co.kr,2003,연락사무소,단독,-,금융·보험업,-,금융,1, 1 ,-,KEB하나은행㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),LG상사㈜두바이지사,LG International Corp. Dubai Representative Office,"Office #541B, 5th Floor, Al Ghurair City Office Tower, Deira, Dubai, UAE",www.lgicorp.com,1977,지점,단독,-,도매 및 소매업,-,"원자재 무역업, 현지 프로젝트 개발",3, 3 ,-,LG상사㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),LG전자㈜두바이법인,"LG Electronics Co., Ltd. Gulf FZE","#3403, Shatha Tower, Al Sufouh Second, Media City, Tecom, Dubai, UAE",www.lg.com,1995,판매법인,단독,-,도매 및 소매업,-,전자,15, 120 ,-,LG전자㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),LG전자㈜서비스법인,"LG Electronics Middle East Co., Ltd","Jebel Ali Free Zone, Rwa #6, Behind Panasonic, Dubai, UAE",www.lg.com,1991,서비스법인,단독,-,서비스업,-,전자,4, 52 ,수출 및 내수  병행,LG전자㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),LG전자㈜중아지역본부,"LG Electronics Co., Ltd. Middle East & Africa Company","#3403, Shatha Tower, Al Sufouh Second, Media City, Tecom, Dubai, UAE",www.lg.com,2003,연락사무소,단독,-,도매 및 소매업,-,판매지원,17, 63 ,-,LG전자㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),LS산전㈜,LS Industrial Systems Middle East FZE,"LOB 19-205, JAFZA View Tower, Jebel Ali Free Zone, Dubai, UAE",www.lsis.com,2007,판매법인,단독,-,도매 및 소매업,-,무역 (전력/자동화 기기 판매),4, 11 ,수출 및 내수  병행,LS산전㈜ ,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),LS전선㈜두바이지사,"LS Cable & System Co., Ltd. UAE Branch","#704, U-bora Tower 2, Business Bay, Dubai UAE",www.lscns.com,2003,지점,단독,-,도매 및 소매업,전기·전자·정밀기기·부품,EHV 초고압 전력선,1, 3 ,-,LS전선㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),PP Interior Decoration두바이지사 ,PP Interior Decoration LLC. in Dubai,"A3. Plot No.599, Jebel Ali Ind. Area-2, Dubai, UAE",www.publicpro.com,2014,지점,단독,-,서비스업,기타 서비스업,"전시, 디스플레이 디자인",2, 4 ,-,PUBLIC PRO KOREA,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),PP Interior Design DMCC,PP Interior Design DMCC,"#1807 JBC2, Jumeirah Lake Tower, Dubai, UAE",www.publicpro.com,2006,지점,단독,-,서비스업,기타 서비스업,"전시, 디스플레이 디자인",6, 5 ,-,PUBLIC PRO KOREA,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),SG신성건설㈜두바이대표사무소,SG Shinsung E&C Dubai Representative Office,"P.O Box 121893, 304C Diamond Plaza, Arja, Dubai, UAE",www.sscorp.co.kr,2005,지점,단독,-,건설·공사업,-,건설,1, 3 ,100% 주재국 내수 공급,SG신성건설,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),SK가스㈜,"SK Gas Co., Ltd.","#1907, Tower B, Business Central Towers, Media City, Dubai, UAE",www.skgas.co.kr,2009,연락사무소,단독,-,도매 및 소매업,-,"LPG, 무역",1, 1 ,수출 및 내수  병행,SK가스㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),SK네트웍스㈜두바이지사,SK Networks,"Suite No.703/704, Nouf Tower, Deira, Dubai, UAE",www.sknetworks.co.kr,2005,연락사무소,단독,-,서비스업,기타 서비스업,"무역(철강, 화학, 기타)",3, 4 ,-,SK네트웍스㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),SK홀딩스㈜두바이지사,SK Holdings ,"#2106 JBC 1, ClusterG, JLT, Dubai, UAE",www.sk.com,2011,지점,단독,-,서비스업,전문·과학 및 기술,"ICT Technology (Transportation, Security, and Smart City areas) ",4, 1 ,100% 주재국 내수 공급,SK㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),SK트레이딩인터내셔널㈜,SK Trading International Middle East Office,"1908 Business Central Tower(B), Dubai Media City, Dubai, UAE",www.sk.co.kr,1992,연락사무소,단독,-,제조업,석유정제,Crude Oil & Petroleum Products,2, 2 ,-,SK트레이딩인터내서널㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),STX㈜두바이지사,STX Middle East FZE,"Jafza View # 18-1505 Jebel Ali Free Zone, Dubai, UAE",www.stx.co.kr,2007,서비스법인,단독,-,도매 및 소매업,-,"무역 (철강,비철강,화학)",1, 3 ,-,STX㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),금호타이어㈜두바이지사,Kumho Tire Dubai Office,"Office No. 229, Al Ghurair Center, Deira, Dubai, UAE",www.kumhotire.com,1977,연락사무소,단독,-,도매 및 소매업,-,타이어,2, 2 ,-,금호타이어㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),기아자동차㈜,Kia Motors ,"Level 23, Arenco Tower, Media City, Dubai, UAE","www,kia.co.kr",1997,연락사무소,단독,-,도매 및 소매업,-,자동차,13, 6 ,-,기아자동차㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),대한전선㈜두바이지사,"Taihan Electric Wire Co., Ltd. Dubai Branch","#908, Al Shafar Tower 1, Tecom, Dubai, UAE",www.taihan.com,2005,지점,단독,-,도매 및 소매업,-,"초고압케이블, 액세서리 및 시공",3, 17 ,-,대한전선㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),대한항공㈜두바이지사,"Korean Air Co., Ltd.","P.O Box 184215, Nassima Tower 1701, Sheikh Zayed Road, Dubai, UAE ",www.koreanair.com,1995,서비스법인,단독,-,운수업,-,여객/화물 운송,9, 18 ,-,대한항공㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),도루코(오타이인터네셔널)㈜,Otay International FZE(DORCO MENA),"P.O Box 262539, Jebel Ali Free Zone, Dubai, UAE ",www.dorco.co.kr,2008,판매법인,단독,-,제조업,기타 제품 제조업,"면도기 전문 생산업체, 식도, 문구, 산업용 커터 등",2, 2 ,수출 및 내수  병행,도루코㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),동부대우전자두바이지사,Dongbu Daewoo Electronics Middle East FZE,"P.O Box 61163, Bldg JBC-3, 10 Floor, Unit No. 1006 Cluster Y, Jumeirah Lakes Tower, Dubai, UAE",www.dongbudaewooelec.com,1995,서비스법인,단독,-,제조업,전기·전자·정밀기기·부품,"전자,통신,가전제품판매 등 ",11, 11 ,-,동부대우전자㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),동부메탈㈜,Dongbu Metal Middle East Representative Office,"P.O Box 371017, Office No. 4EB 242, Dubai Airport Free Zone, Dubai, UAE",www.dongbumetal.co.kr.eng,2009,지점,단독,-,제조업,-,금속류,1, 1 ,-,동부메탈㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),두산인프라코어㈜두바이지사,Doosan Infracore Middle East & Africa,"Platinum Tower-1809, Cluster I, Jumeirah Lake Towers, Dubai, UAE",www.doosaninfracore.co.kr,2006,지점,단독,-,제조업,기계·장비,"건설중장비(Excavator 및 Wheel Loader) 생산 및 현지 Distributor를 통한 중동 판매 담당/부품 및 고객,딜러 서비스 지원 등",1, 3 ,100% 제3국 수출,두산인프라코어㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),두산중공업㈜두바이지사,"Doosan Heavy Industries & Construction Co., Ltd. Dubai Branch","30th Floor, H Office Tower, Sheikh Zayed Road, Dubai, UAE",www.doosanheavy.com,2005,서비스법인,단독,-,건설·공사업,-,건설,8, 7 ,-,두산중공업㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),반도건설㈜,"Bando Engigeering & Construction Co., Ltd.","P.O Box 124436, Dubai, UAE",www.bando.co.kr,2006,지점,단독,-,건설·공사업,-,시행사 및 시공사,1, 1 ,-,반도건설㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),범한판토스㈜두바이지사,Pantos Logistics LLC.,"108 Al Durrah Bldg Al Garhoud, Dubai, UAE",www.pantos.com,2006,서비스법인,합자,51%,운수업,-,"해운/항공/트럭 운송, 창고, 통관 외",3, 31 ,수출 및 내수  병행,범한판토스㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),법무법인지평,Jipyong,"Pinsent Masons, 8F, H Hotel Office Tower 1, Sheikh Zayed Road, Dubai, UAE",www.jipyong.com,2014,연락사무소,단독,-,서비스업,기타 서비스업,법률서비스,1, - ,-,법무법인 지평(유),두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),법무법인태평양두바이사무소,Bae Kim & Lee LLC. Dubai Office,"P.O Box 121208, Business Center #32, The Gate, Level 15, DIFC, Dubai, UAE",www.bkl.co.kr,2015,지점,단독,-,서비스업,기타 서비스업,법률서비스,4, - ,-,법무법인태평양(유),두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼미㈜,Sammi Corp. Middle East Office,"Office No.15 Lobby 6, Jebel Ali Free Zone, Dubai, UAE",www.sammi.co.kr,2007,지점,단독,-,도매 및 소매업,-,무역,1, 4 ,-,삼미㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼성SDS,Samsung SDS Europe ME & Africa,"1701A, Business Central Tower, Media City, Dubai, UAE",www.sds.samsung.com,2002,연락사무소,단독,-,서비스업,-,"전자 (IT Service, 출판,영상,방송통신 및 정보)",6, 49 ,-,삼성SDS,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼성물산㈜(상사)두바이사무소,Samsung C&T Corp. Dubai Office,"P.O Box 4246, Office 1701, 17th Fl Arenco Tower, Media City, Dubai, UAE",www.samsungcnt.com,1977,연락사무소,단독,-,도매 및 소매업,-,종합상사,3, 5 ,수출 및 내수  병행,삼성물산㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼성전자㈜두바이법인,Samsung Gulf Electronics FZE(SGE),"P.O Box 500047 R/A-05, Plot No. B34BR07, Jebel Ali Free Zone, Dubai, UAE",www.samsung.com,1995,판매법인,단독,-,도매 및 소매업,-,"휴대폰, TV, 냉장고, 세탁기, 에어컨, 모니터,프린터 등 ",9, 207 ,100% 주재국 내수 공급,삼성전자㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼성중공업㈜,Samsung Heavy Industries,"#9168, Unit No.1703 Level 117 Arenco Tower, Dubai, UAE",www.samsungshi.com,2002,연락사무소,단독,-,도매 및 소매업,-,"조선, 해양",2, 1 ,-,삼성중공업㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼성화재㈜,Samsung Fire & Marine Insurance Management Middle East Ltd. ,"#501,The Gate Village 10, DIFC, Dubai, UAE",www.samsungfire.com,2011,연락사무소,단독,-,기타,-,"금융, 손해보험",2, 2 ,-,삼성화재해상보험㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼우종합건축,Samoo Architects & Engineers,"2204B, Business Central Towers, Dubai, UAE",www.samoo.com,2007,지점,단독,-,기타,-,Architectural Design / Master Plan & Project Development,1, 2 ,-,삼우종합건축사사무소,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),삼호건영㈜,"Samho Mech & Elect Construction Co., Ltd.","P.O Box 90688, Bin Khalid Bldg #906, Al Barsha-1, Dubai, UAE",www.samhogunyoung.com,1983,연락사무소,단독,-,건설·공사업,-,"공조설비, 위생, 소화 & 자동제어",4, 44 ,-,삼호건영㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),상신브레이크,Sangsin Brake,"Office No. 4EB 250, Dubai Airport Free Zone, Dubai, UAE ",www.sangsin.com,2011,연락사무소,단독,-,도매 및 소매업,-,자동차 부품,1, 1 ,-,상신브레이크㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),서울보증보험중동대표사무소,Seoul Guarantee Insuarance Company Middle East Rep. Office,"Level 2, Al Moosa Tower I, Sheikh Zayed Road, Dubai, UAE",www.sgic.co.kr,2009,연락사무소,단독,-,금융·보험업,-,보증보험 상품 제공 서비스,1, 1 ,-,서울보증보험,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),서중물류,Seojoong Logistics Group JLT,"P.O Box 487300, Fortune Tower 608 Cluster C, JLT, Dubai, UAE",www.sjl.co.kr,2012,서비스법인,단독,-,운수업,-,"복합운송 주선업, 해상, 상공 운송, 이란, 중앙아시아 트럭운송/철송",1, - ,-,서중물류,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),세방전지,"SeBang Global Battery Co,. Ltd.","Unit No. AG-05-F, AG Tower, Jumeirah Lakes Towers, Dubai, UAE",www.gbattery.com,2015,지점,단독,-,도매 및 소매업,-,무역 (자동차 부품),2, - ,수출 및 내수  병행,세방㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),세아제강㈜중동사무소,Seah Steel Middle East Office,"LOB 180703 Jebel Ali Free Zone, Dubai, UAE",www.seah.com,2011,연락사무소,단독,-,제조업,금속,"탄소강관, 스테인레스 강관, 냉연, 컬러코팅강판 생산 및 판매",1, - ,-,세아제강㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),수산중공업㈜,Soosan Heavy Industries Middle East,"LOB 14-313 Jebel Ali Free Zone, Dubai, UAE",www.soosan.co.kr,2005,연락사무소,단독,-,제조업,기계·장비,건설 중장비,1, - ,-,수산중공업㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),스페코㈜,"SPECO Co., Ltd.","#1301, Jafza View 18, Jebel Ali Free Zone, Dubai, UAE",www.speco.co.kr,2013,지점,단독,-,제조업,기계·장비,"Asphalt Mixing Plant, Concrete Batching Plant, Crushing Plant",1, 2 ,수출 및 내수  병행,스페코㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),신한은행㈜,Shinhan Bank,"#1204, South Tower,  Emirates Financial Tower, DIFC, Dubai, UAE",www.ae.shinhanglobal.com,2015,지점,단독,-,금융·보험업,-,금융서비스,2, 5 ,수출 및 내수  병행,신한은행㈜,두바이무역관
중동,아랍에미레이트 ,두바이(Dubai),쌍용건설㈜두바이지사,"Ssangyong Engineering & Construction Co., Ltd.","#505~508, Business Atrium Bldg, Umm Hurair Road, Oud Metha, Dubai, UAE",www.ssyenc.com,1997,연락사무소,단독,-,제조업,-,"Oil & Gas, B/D Civil, Power Plant Works ",33, 33 ,-,쌍용건설㈜,두바이무역관
