시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,도로명주소코드,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
197,1156000000,458,서울특별시,영등포구,영등포동주민자치회관,1.15601E+24,1156010800,1156053500,서울특별시 영등포구 국회대로44길 4(영등포동7가),196,126.903608,37.525383,191479.4212,547325.719
198,1156000000,410,서울특별시,영등포구,서울영중초등학교,1.15601E+24,1156010800,1156053500,서울특별시 영등포구 양산로 185(영등포동7가),597,126.903964,37.523812,191510.6908,547151.2966
199,1156000000,474,서울특별시,영등포구,하이서울유스호스텔,1.15601E+24,1156010800,1156053500,서울특별시 영등포구 영신로 200(영등포동7가),9807,126.903438,37.525598,191464.3653,547349.5147
200,1156000000,440,서울특별시,영등포구,구립영등포본동경로당,1.15601E+24,1156010100,1156051500,서울특별시 영등포구 영신로9나길 7(영등포동),292,126.906682,37.512955,191749.7242,545946.0543
201,1156000000,419,서울특별시,영등포구,영등포여자고등학교,1.15601E+24,1156013200,1156051500,서울특별시 영등포구 영등포로62길 13(신길동),923,126.915565,37.515391,192535.3234,546215.631
202,1156000000,465,서울특별시,영등포구,영등포동주민센터,1.15601E+24,1156010300,1156053500,서울특별시 영등포구 영등포로53길 22(영등포동2가),336,126.910637,37.520314,192100.2189,546762.4499
203,1156000000,425,서울특별시,영등포구,서울영원초등학교,1.15601E+24,1156010100,1156051500,서울특별시 영등포구 도영로22길 31(영등포동),590,126.902334,37.510712,191365.0751,545697.5066
204,1156000000,464,서울특별시,영등포구,영등포본동주민센터,1.15601E+24,1156010100,1156051500,서울특별시 영등포구 신길로61길 17(영등포동),75,126.909393,37.514712,191989.592,546140.7982
205,1156000000,424,서울특별시,영등포구,영원중학교,1.15601E+24,1156010100,1156051500,서울특별시 영등포구 영등포로62길 31(영등포동),513,126.913732,37.515559,192373.2846,546234.4672
206,1156000000,403,서울특별시,영등포구,서울대방초등학교,1.15601E+24,1156013200,1156069000,서울특별시 영등포구 여의대방로35길 14(신길동),660,126.918942,37.502299,192832.6374,544762.3702
209,1156000000,471,서울특별시,영등포구,영등포구제1스포츠센터,1.15601E+24,1156013200,1156067000,서울특별시 영등포구 신풍로 1(신길동),651,126.906741,37.500618,191753.58,544576.8533
210,1156000000,436,서울특별시,영등포구,대림감리교회,1.15601E+24,1156013200,1156068000,서울특별시 영등포구 여의대방로 17(신길동),1100,126.909766,37.494076,192020.4049,543850.4122
211,1156000000,422,서울특별시,영등포구,영신고등학교,1.15601E+24,1156013200,1156068000,서울특별시 영등포구 대방천로14길 18(신길동),895,126.909747,37.49767,192019.0736,544249.3244
212,1156000000,452,서울특별시,영등포구,구립신길5동제2경로당,1.15601E+24,1156013200,1156067000,서울특별시 영등포구 도림로80길 6(신길동),168,126.905482,37.501739,191642.4065,544701.3787
213,1156000000,404,서울특별시,영등포구,서울대영초등학교,1.15601E+24,1156013200,1156067000,서울특별시 영등포구 신길로23길 43(신길동),180,126.906025,37.502352,191690.5112,544769.2835
214,1156000000,469,서울특별시,영등포구,신길4동주민센터,1.15601E+24,1156013200,1156066000,서울특별시 영등포구 신길로42길 1(신길동),184,126.9113,37.50845,192157.5577,545445.6462
215,1156000000,439,서울특별시,영등포구,신길교회,1.15601E+24,1156013200,1156063000,서울특별시 영등포구 영등포로67가길 9(신길동),631,126.919539,37.515105,192886.6473,546183.6618
216,1156000000,405,서울특별시,영등포구,서울도림초등학교,1.15601E+24,1156013200,1156065000,서울특별시 영등포구 가마산로65길 22(신길동),800,126.90678,37.508191,191757.9221,545417.289
217,1156000000,411,서울특별시,영등포구,서울우신초등학교,1.15601E+24,1156013200,1156066000,서울특별시 영등포구 신길로 190(신길동),633,126.911419,37.509572,192168.1928,545570.1385
218,1156000000,423,서울특별시,영등포구,서울영신초등학교,1.15601E+24,1156013200,1156063000,서울특별시 영등포구 도신로60길 23(신길동),390,126.917985,37.510033,192748.7747,545620.7929
219,1156000000,477,서울특별시,영등포구,양평2동주민센터,1.15601E+24,1156012800,1156062000,서울특별시 영등포구 선유로47길 30(양평동4가),570,126.893998,37.536458,190631.3218,548555.7792
220,1156000000,450,서울특별시,영등포구,구립율산경로당,1.15601E+24,1156013200,1156063000,서울특별시 영등포구 여의대방로61길 36-5 (신길동),198,126.922626,37.51573,193159.6347,546252.8044
221,1156000000,412,서울특별시,영등포구,선유고등학교,1.15601E+24,1156012800,1156062000,서울특별시 영등포구 선유로 227(양평동4가),730,126.894816,37.533865,190703.265,548267.9434
222,1156000000,428,서울특별시,영등포구,한강미디어고등학교,1.15601E+24,1156012800,1156062000,서울특별시 영등포구 선유로55길 22(양평동4가),721,126.897257,37.539169,190919.6475,548856.3452
223,1156000000,413,서울특별시,영등포구,선유중학교,1.15601E+24,1156012700,1156062000,서울특별시 영등포구 선유로 213(양평동3가),540,126.894588,37.533014,190683.0355,548173.4421
224,1156000000,459,서울특별시,영등포구,선유정보문화도서관,1.15601E+24,1156012700,1156062000,서울특별시 영등포구 선유로43가길 10-8 (양평동3가),137,126.892988,37.533329,190541.5995,548208.6596
225,1156000000,400,서울특별시,영등포구,당산초등학교,1.15601E+24,1156012800,1156062000,서울특별시 영등포구 선유로55길 32(양평동4가),369,126.89677,37.539697,190876.6853,548914.975
226,1156000000,434,서울특별시,영등포구,영은교회,1.15601E+24,1156012700,1156061000,서울특별시 영등포구 양산로 61(양평동3가),732,126.889994,37.525344,190275.9886,547322.6797
227,1156000000,401,서울특별시,영등포구,서울당중초등학교,1.15601E+24,1156012700,1156061000,서울특별시 영등포구 선유로 131(양평동3가),558,126.889988,37.526567,190275.5604,547458.4226
228,1156000000,398,서울특별시,영등포구,관악고등학교,1.15601E+24,1156012600,1156061000,서울특별시 영등포구 영등포로6길 26(양평동2가),2154,126.883227,37.521718,189677.3107,546920.9511
229,1156000000,475,서울특별시,영등포구,브릿지호텔,1.15601E+24,1156012600,1156061000,"서울특별시 영등포구 영등포로 9(양평동2가, 마루관광호텔)",2519,126.882612,37.523753,189623.2046,547146.8795
230,1156000000,406,서울특별시,영등포구,문래중학교,1.15601E+24,1156012400,1156060500,서울특별시 영등포구 선유서로13길 6(문래동6가),775,126.884247,37.52051,189767.3013,546786.7834
231,1156000000,421,서울특별시,영등포구,서울영문초등학교,1.15601E+24,1156012400,1156060500,서울특별시 영등포구 문래로 56(문래동6가),720,126.887543,37.519598,190058.5474,546685.1817
234,1156000000,416,서울특별시,영등포구,양화중학교,1.15601E+24,1156012100,1156060500,서울특별시 영등포구 당산로 56(문래동3가),725,126.89605,37.519769,190810.6356,546703.32
237,1159000000,80,서울특별시,동작구,서울삼일초등학교,1.15901E+24,1159010700,1159064000,서울특별시 동작구 사당로23나길 27(사당동),630,126.975203,37.488285,197806.9293,543204.1537
238,1159000000,23,서울특별시,동작구,남성중학교,1.15901E+24,1159010700,1159065000,서울특별시 동작구 남부순환로269길 166(사당동),1188,126.972489,37.478825,197566.6762,542154.3736
240,1159000000,96,서울특별시,동작구,사당종합체육관,1.15901E+24,1159010700,1159064000,서울특별시 동작구 사당로27길 232(사당동),2495,126.969538,37.492666,197306.0986,543690.5985
241,1159000000,88,서울특별시,동작구,서울동작초등학교,1.15901E+24,1159010700,1159063000,서울특별시 동작구 동작대로29길 214(사당동),922,126.976509,37.494105,197922.677,543850.1243
242,1159000000,59,서울특별시,동작구,서울남성초등학교,1.15901E+24,1159010700,1159064000,서울특별시 동작구 사당로23길 57-14 (사당동),804,126.975809,37.48461,197860.4196,542796.3266
243,1159000000,90,서울특별시,동작구,사당중학교,1.15901E+24,1159010700,1159064000,서울특별시 동작구 사당로9가길 58(사당동),1131,126.968895,37.487813,197249.046,543151.978
244,1159000000,67,서울특별시,동작구,남사초등학교,1.15901E+24,1159010700,1159062000,서울특별시 동작구 동작대로13길 22(사당동),180,126.978862,37.482344,198130.4389,542544.7124
245,1159000000,89,서울특별시,동작구,동작중학교,1.15901E+24,1159010600,1159063000,서울특별시 동작구 동작대로39가길 83(동작동),539,126.976271,37.495084,197901.6195,543958.7269
246,1159000000,49,서울특별시,동작구,국사봉중학교,1.15901E+24,1159010200,1159056000,서울특별시 동작구 양녕로20길 20(상도동),907,126.945022,37.493712,195138.1593,543807.6259
247,1159000000,64,서울특별시,동작구,서울은로초등학교,1.15901E+24,1159010500,1159060500,서울특별시 동작구 서달로 115(흑석동),555,126.965121,37.508605,196916.1505,545459.7645
248,1159000000,98,서울특별시,동작구,중앙대학교 체육관,1.15901E+24,1159010500,1159060500,서울특별시 동작구 흑석로 84(흑석동),941,126.955559,37.504522,196070.5235,545006.8903
249,1159000000,11,서울특별시,동작구,서울신상도초등학교,1.15901E+24,1159010200,1159054000,서울특별시 동작구 장승배기로 14(상도동),530,126.944064,37.500276,195053.8134,544536.2178
250,1159000000,12,서울특별시,동작구,강현중학교,1.15901E+24,1159010200,1159055000,서울특별시 동작구 상도로13라길 22(상도동),680,126.931101,37.503075,193907.8089,544847.6819
251,1159000000,13,서울특별시,동작구,서울상도초등학교,1.15901E+24,1159010200,1159056000,서울특별시 동작구 성대로21길 62(상도동),680,126.93723,37.49971,194449.5423,544473.7946
252,1159000000,87,서울특별시,동작구,숭실대학교,1.15901E+24,1159010200,1159053000,서울특별시 동작구 상도로 369(상도동),851,126.95828,37.497243,196310.7901,544198.9553
253,1159000000,10,서울특별시,동작구,서울강남초등학교,1.15901E+24,1159010300,1159053000,서울특별시 동작구 강남초등길 15(상도1동),198,126.953676,37.505995,195904.1107,545170.5146
254,1159000000,15,서울특별시,동작구,서울본동초등학교,1.15901E+24,1159010400,1159051000,서울특별시 동작구 노량진로26길 16-40 (본동),638,126.953903,37.510117,195924.4278,545627.9862
255,1159000000,70,서울특별시,동작구,서울영본초등학교,1.15901E+24,1159010400,1159051000,서울특별시 동작구 만양로12가길 69(본동),816,126.948826,37.511154,195475.6018,545743.3597
256,1156000000,420,서울특별시,영등포구,서울영림초등학교,1.15601E+24,1156013300,1156071000,서울특별시 영등포구 시흥대로173길 14(대림동),567,126.902506,37.487352,191377.6036,543104.8031
257,1156000000,415,서울특별시,영등포구,서울신영초등학교,1.15601E+24,1156013300,1156072000,서울특별시 영등포구 도신로4길 32(대림동),552,126.895334,37.500499,190744.9555,544564.6931
258,1156000000,460,서울특별시,영등포구,대림정보문화도서관,1.15601E+24,1156013300,1156072000,서울특별시 영등포구 도신로 27(대림동),216,126.896054,37.504313,190809.0182,544987.9175
259,1156000000,414,서울특별시,영등포구,서울신대림초등학교,1.15601E+24,1156013300,1156070000,서울특별시 영등포구 대림로8길 25(대림동),663,126.905601,37.492076,191651.862,543628.8073
260,1156000000,454,서울특별시,영등포구,구립신길7동경로당,1.15601E+24,1156013200,1156069000,서울특별시 영등포구 여의대방로43길 10(신길동),221,126.921336,37.506396,193044.6857,545216.8894
261,1156000000,455,서울특별시,영등포구,구립대림1경로당,1.15601E+24,1156013300,1156070000,서울특별시 영등포구 디지털로 441(대림동),60,126.906022,37.495431,191689.4136,544001.1791
262,1156000000,402,서울특별시,영등포구,대림중학교,1.15601E+24,1156013300,1156070000,서울특별시 영등포구 시흥대로185길 6(대림동),711,126.907674,37.492424,191835.2342,543667.2723
263,1162000000,387,서울특별시,관악구,은천초등학교,1.16201E+24,1162010100,1162060500,서울특별시 관악구 은천로 69(봉천동),805,126.943129,37.486838,194970.2676,543044.8671
264,1162000000,388,서울특별시,관악구,청룡초등학교,1.16201E+24,1162010100,1162059500,서울특별시 관악구 관악로5길 61(봉천동),340,126.951289,37.475877,195691.359,541827.8707
265,1162000000,398,서울특별시,관악구,청룡산체육관,1.16201E+24,1162010100,1162059500,서울특별시 관악구 관악로5길 91-41 (봉천동),684,126.949371,37.474125,195521.5539,541633.5161
266,1162000000,382,서울특별시,관악구,봉림중학교,1.16201E+24,1162010100,1162059500,서울특별시 관악구 장군봉길 72(봉천동),555,126.93819,37.480736,194533.0015,542367.8991
267,1162000000,397,서울특별시,관악구,봉천초등학교,1.16201E+24,1162010100,1162057500,서울특별시 관악구 행운1라길 17(봉천동),1126,126.957873,37.482654,196274.0432,542579.7663
268,1162000000,379,서울특별시,관악구,관악중학교,1.16201E+24,1162010100,1162057500,서울특별시 관악구 남부순환로237길 60(봉천동),580,126.962009,37.480729,196639.7215,542365.9636
269,1162000000,421,서울특별시,관악구,인헌초등학교,1.16201E+24,1162010100,1162058500,서울특별시 관악구 낙성대로 23(봉천동),595,126.960175,37.476459,196477.3664,541892.122
